fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3553,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,,,acces,other_type,ND,ND,ND,ND,2019-2020,onl,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3554,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,,,acces,other_type,ND,ND,ND,ND,2019-2020,person,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3555,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,,,acces,other_type,ND,ND,ND,ND,2019-2020,post,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3556,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,,,acces,other_type,ND,ND,ND,ND,2019-2020,tel,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3557,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",,,accur,percentage,90,0,0,ND,2019-2020,fax,,,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3558,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",,,accur,percentage,90,0,0,ND,2019-2020,post,,,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3559,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,,,time,percentage,90,0,0,ND,2019-2020,fax,,,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3560,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,,,time,percentage,90,0,0,ND,2019-2020,post,,,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3561,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,,,time,percentage,90,0,0,ND,2019-2020,fax,,,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1274,Accessible Technology Development Program (ATP),Programme de développement de la technologie accessible,3562,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,,,time,percentage,90,0,0,ND,2019-2020,post,,,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3626,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,eml,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3627,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,fax,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3628,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,onl,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3629,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,person,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3630,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,post,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3631,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,tel,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3639,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,eml,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3640,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,fax,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3641,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,onl,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3642,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,person,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3643,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,post,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3644,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,tel,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3647,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,accur,percentage,90,103,111,93.0,2019-2020,onl,,,Measured via quality assurance reports.,Mesuré par rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3650,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,accur,percentage,90,130,140,93.0,2019-2020,tel,,,Measured via quality assurance reports.,Mesuré par rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3638,Service available in official language of choice - Telephone,Services offerts dans la langue officielle de choix du client - Téléphone,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,tel,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3634,Service available in official language of choice - online,Services offerts dans la langue officielle de choix du client,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,onl,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3632,Service available in official language of choice - email,Services offerts dans la langue officielle de choix du client - e-mail,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,eml,,,Measured via quality assurance reports. The standard is met 100% of the time,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3637,Service available in official language of choice - Post Mail,Services offerts dans la langue officielle de choix du client - Courrier,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,post,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3635,Service available in official language of choice - Online,Services offerts dans la langue officielle de choix du client - En ligne,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,onl,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3653,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,94,111,85.0,2019-2020,onl,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3656,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,119,140,85.0,2019-2020,tel,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3659,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,107,111,96.0,2019-2020,onl,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3662,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,135,140,96.0,2019-2020,tel,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3664,Handle incoming calls and chats within two minutes,Répondre aux demandes entrantes par téléphone et clavardage dans un délai de deux minutes,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,49,140,35.0,2019-2020,tel,,,Measured via quality telephony reports.,Mesuré au moyen de rapports de téléphonie.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3633,Service available in official language of choice,Services offerts dans la langue officielle de choix du client,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,fax,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3756,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,accur,percentage,90,0,0,ND,2019-2020,post,,,Measured via quality assurance reports.,Mesuré par rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3757,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,0,0,ND,2019-2020,fax,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3758,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,0,0,ND,2019-2020,post,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3755,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,accur,percentage,90,0,0,ND,2019-2020,fax,,,Measured via quality assurance reports.,Mesuré par rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3759,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,0,0,ND,2019-2020,fax,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3760,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,0,0,ND,2019-2020,post,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),3636,Service available in official language of choice - In person,Services offerts dans la langue officielle de choix du client - En personne,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,person,,,Measured via quality assurance reports. The standard is met 100% of the time,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3002,Handle incoming calls and chats within two minutes,Réponse aux demandes entrantes par téléphone et clavardage dans un délai de deux minutes.,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,4,10,40.0,,tel,,,Measured via quality telephony reports.,Mesuré au moyen de rapports de téléphonie,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3665,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,eml,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3668,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,onl,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
