fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2019-2020,936,National Law Enforcement Training,Formation policière nationale,720,For each course: deliver and manage the identified curriculum to the course candidates; provide coordination assistance as it relates to course setup and equipment; provide qualified instructor(s) to deliver course curriculum; provide appropriate course material and equipment.,Pour chaque cours : offrir le programme identifié aux candidats pour le cours et le gérer; offrir une aide à la  coordination pour la mise sur pied du cours et l'équipement; fournir des instructeurs qualifiés pour offrir le programme du cours; fournir la documentation et l'équipement adéquats pour le cours.,,,oth,percentage,0,46,46,100.0,,oth,"Our internal clients are the Contract Policing Divisions (K,F,D & G or Alberta, Sask, Manitoba and the NWT). The level of performance expected is that RCMP members from those divisions will receive training and become certified in mission critical skills: First Aid, CPR, Immediate Action Rapid Deployment (active shooter response). Our external clients are the Department of Fisheries and Oceans (DFO) and Parks Canada. The service standard is that DFO and PC recruits will receive professional basic training which will equip them with the skills they need to function effectively in the field.","Nos clients internes sont les divisions des services de police contractuels (K,F,D et G ou Alberta, Sask., Manitoba et les T.-N.-O.). On attend le niveau de rendement suivant : les policiers de ces divisions de la GRC recevront une formation et deviendront certifiés dans des compétences essentielles à la mission : premiers soins, RCR, déploiement rapide pour action immédiate (intervention contre les tireurs actifs). Nos clients externes sont le ministère des Pêches et des Océans et Parcs Canada. La norme de service est la suivante : les recrues du MPO et de Parcs Canada recevront une formation professionnelle de base qui leur procurera les compétences dont ils ont besoin pour fonctionner efficacement sur le terrain.","Target has been identified as other.  The standard of what is being delivered to the client is defined in the MOU with the client. Rather than assessing a percentage target, the target is based on the successful fulfillment of the MOU for each course.
NLET provides Block Training (mission critical - officer survival & public safety training) to RCMP members from Alberta, Sask, Manitoba and NWT each fiscal year . Goal - 1100 - 1300 members trained per fiscal year.   NLET provides induction training to the Dept of Fisheries & Oceans and to Parks Canada - goal  2 DFO Troops per year and 1 PC Troop every 2nd year - Expect to meet 100% of target.","La cible est identifiée comme AUTRE. La norme liée à ce qui est offert au client est définie dans le PE établi auprès du client. Plutôt qu’un pourcentage, la cible est fondée sur l’exécution réussie du PE pour chaque cours.
Le Groupe de la formation policière nationale (GFPN) offre une formation en bloc (personnel critique – formation en survie des policiers et sécurité publique) aux membres de la GRC de l’Alberta, de la Saskatchewan, du Manitoba et des T.N.-O. chaque exercice. Objectif – formation de 1 100 à 1 300 membres par exercice. Le GFPN offre une formation préparatoire au ministère des Pêches et Océans et à Parcs Canada. Objectif – deux troupes du MPO par année et une troupe de PC aux deux ans. On prévoit atteindre pleinement l’objectif.",,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,1866,Law Enforcement Records Checks,Vérification des antécédents criminels,3039,SIBS will complete a LERC within 15 business days of receiving a complete LERC request from GC clients for at least 75% of the requests received where no adverse information exists.,La Section du filtrage sécuritaire (SFS) effectue une  vérification de dossiers d’application de la loi (VDAL) dans les 15 jours ouvrables suivant la réception d’une demande de VDAL complète de la part de clients du GC pour au moins 75 % des demandes reçues si aucune information défavorable n’existe.,,,time,percentage,100,51500,53600,96.0,,eml,,,,,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,931,Integrated Forensic Identification Services (IFIS)- Disaster Victim Identification (DVI),Service intégré de l'identité judiciaire (SIIJ) - Identification des victimes de catastrophes (IVC),2155,Information about IFIS is provided to potential clients through a website. A hyperlink on the website allows clients to send an email to pose any questions.,L'information sur le SIIJ est fournie aux clients éventuels par le biais d'un site Web. Un hyperlien sur le site Web permet aux clients d'envoyer un courriel pour poser des questions.,,,oth,other_type,ND,ND,ND,ND,2017-2018,onl,The service standard involves providing information and an avenue for follow-up questions.,La norme de service consiste à fournir de l'information et un moyen de poser des questions de suivi.,Attendance for 100% of requests/DVI scenes,pending,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,935,Canadian Police College,Collège canadien de police,3038,"The CPC provides advanced, specialized training and education to police and other organizations that have a mandate in law enforcement or who support public safety in Canada and internationally.",Le Collège canadien de police offre une formation et une éducation avancée et spécialisée aux policiers et aux autres organismes qui ont pour mandat de faire appliquer la loi ou d'assurer la sécurité publique au Canada et à l'étranger.,,,oth,other_type,ND,ND,ND,ND,,person,The College does not have any Service Delivery Targets or explicit service standards. We are bound by performance results in the PIP and DRR like other departments but nothing to report as far as Service Level Agreements or Objectives.,"Le Collège n'a établi ni cibles en matière de prestation de services ni normes de service explicites. Nous sommes liés aux mesures de rendement dans le PIR et le RMR comme les autres ministères, mais nous n'avons pas signé d'accord sur les niveaux de service ou établi d'objectifs.",The College does have any Service Delivery Targets or explicit service standards.  We are bound by PIP and DRR like other departments but nothing to report as far as Service Level Agreements or Objectives.,"Le Collège n'a établi ni cibles en matière de prestation de services ni normes de service explicites. Nous sommes liés aux mesures de rendement dans le PIR et le RMR comme les autres ministères, mais nous n'avons pas signé d'accord sur les niveaux de service ou établi d'objectifs.",,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,926,Canadian Firearms Program - Firearms Licensing for individuals,Programme canadien des armes à feu - permis d'armes à feu pour particuliers,2150,The CFP is committed to a service standard of 35 calendar days to complete the initial review of a submitted application for service fees impacted by the Service Fees Act.,Le PCAF s’est engagé à mettre en œuvre une norme de service de 35 jours civils pour l’examen initial des demandes pour lesquelles il existe des frais de service visés par la Loi sur les frais de service,,,time,percentage,90,418672,460332,91.0,,onl,,,,,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,926,Canadian Firearms Program - Firearms Licensing for individuals,Programme canadien des armes à feu - permis d'armes à feu pour particuliers,2892,The CFP is committed to a service standard of 35 calendar days to complete the initial review of a submitted application for service fees impacted by the Service Fees Act.,Le PCAF s’est engagé à mettre en œuvre une norme de service de 35 jours civils pour l’examen initial des demandes pour lesquelles il existe des frais de service visés par la Loi sur les frais de service,,,time,percentage,90,418672,460332,91.0,,post,,,,,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,927,Canadian Firearms Program - Firearms Licensing for businesses,Programme canadien des armes à feu - permis d'armes à feu pour entreprise,2152,The CFP is committed to a service standard of 35 calendar days to complete the initial review of a submitted application for service fees impacted by the Service Fees Act.,Le PCAF s’est engagé à mettre en œuvre une norme de service de 35 jours civils pour l’examen initial des demandes pour lesquelles il existe des frais de service visés par la Loi sur les frais de service.,,,time,percentage,90,0,1020,0.0,,post,,,Business volume for FY 2019-20.,Volume d’affaires pour l’exercice 2019-2020.,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,1872,Canadian Firearms Program - Support to Law Enforcement,Programme canadien des armes à feu - soutien aux services policiers,2173,Percentage of requests for firearms tracing services from law enforcement responded to within 90 days,Pourcentage de demandes de dépistage d’armes à feu de la part d’organismes d’application de la loi traitées dans un délai de 90 jours,,,time,percentage,90,0,1794,0.0,,tel,,,Business volume for FY 2019-20.,Translation pending,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,1872,Canadian Firearms Program - Support to Law Enforcement,Programme canadien des armes à feu - soutien aux services policiers,2176,Percentage of requests for firearms tracing services from law enforcement responded to within 90 days,Pourcentage de demandes de dépistage d’armes à feu de la part d’organismes d’application de la loi traitées dans un délai de 90 jours,,,time,percentage,90,0,1794,0.0,,oth,"Other (paper, fax, email)","Autre (papier, télécopieur, courriel)",Business volume for FY 2019-20.,Volume d’affaires pour l’exercice 2019-2020.,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,1872,Canadian Firearms Program - Support to Law Enforcement,Programme canadien des armes à feu - soutien aux services policiers,2915,Percentage of requests for service responded to by National Weapons Enforcement Support Teams within 48 hours,Pourcentage de demandes de service traitées par l’Équipe nationale de soutien à l’application de la Loi sur les armes à feu dans un délai de 48 heures,,,time,percentage,100,0,8012,0.0,,oth,"Other (paper, fax, mail)","Autre (papier, télécopieur, courriel)",Business volume for FY 2019-20.,pending,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,1872,Canadian Firearms Program - Support to Law Enforcement,Programme canadien des armes à feu - soutien aux services policiers,2916,Percentage of requests for service responded to by National Weapons Enforcement Support Teams within 48 hours,Pourcentage de demandes de service traitées par l’Équipe nationale de soutien à l’application de la Loi sur les armes à feu dans un délai de 48 heures,,,time,percentage,100,0,8012,0.0,,tel,,,Business volume for FY 2019-20.,pending,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,1873,Canadian Firearms Program - Firearms Registration,Programme canadien des armes à feu - enregistrement des armes à feu,2174,The Canadian Firearms Program (CFP) service standard to process a properly completed firearms registration application is 30 days.,La norme de service du Programme canadien des armes à feu (PCAF) pour le traitement d’une demande d’enregistrement d’armes à feu dûment remplie est de 30 jours.,,,time,percentage,100,150647,150647,100.0,,tel,,,,,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,1873,Canadian Firearms Program - Firearms Registration,Programme canadien des armes à feu - enregistrement des armes à feu,2175,The Canadian Firearms Program (CFP) service standard to process a properly completed firearms registration application is 30 days.,La norme de service du Programme canadien des armes à feu (PCAF) pour le traitement d’une demande d’enregistrement d’armes à feu dûment remplie est de 30 jours.,,,time,percentage,100,150647,150647,100.0,,oth,"other (paper, fax, email)","autre (papier, télécopieur, courriel)",,,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2019-2020,1122,Public Enquiries,Demandes de renseignements du publique,1705,System support questions answered within 1 business day from date of receipt,Réponse aux questions d'assistance système dans un délai 1 jour ouvrable à partir de la date de réception,,,time,percentage,85,9346,10501,89.0,,oth,Tracked by Client Relationship Management System (CRM),Suivi par le système de gestion de la relation client (CRM).,,,,,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada
2019-2020,1122,Public Enquiries,Demandes de renseignements du publique,2170,"Funding eligibility, application submission questions and general inquiries responded within 2 business days from date of receipt","Admissibilité au financement, questions relatives à la soumission des demandes et demandes générales d'informations répondues dans les 2 jours ouvrables à partir de la date de réception",,,time,percentage,85,13691,20134,68.0,,oth,Tracked by Client Relationship Management System (CRM).,Suivi par le système de gestion de la relation client (CRM).,,,,,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada
2019-2020,1122,Public Enquiries,Demandes de renseignements du publique,2171,Peer review grievances and inquiries answered within 15 business days from date of receipt,Griefs et demandes de renseignements au sujet de l'évaluation par les pairs répondue dans un délai de quinze jours ouvrables à partir de la date de réception,,,oth,percentage,85,0,0,ND,,oth,Client Relationship Management System (CRM),le système de gestion de la relation client (CRM).,"New standards implemented Dec 1, 2019 - Data unavailable",Nouvelles normes mises en œuvre le 1er décembre 2019 - Données non disponibles,,,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada
2019-2020,1122,Public Enquiries,Demandes de renseignements du publique,2875,Policy interpretation and competition process questions responded within 5 business days from date of receipt,Réponse aux questions sur l'interprétation des politiques et le processus de concours dans les 5 jours ouvrables à partir de la date de réception,,,time,percentage,85,0,0,ND,,oth,Tracked by Client Relationship Management System (CRM),Suivi par le système de gestion de la relation client (CRM),"New standards implemented Dec 1, 2019 - Data unavailable",Nouvelles normes mises en œuvre le 1er décembre 2019 - Données non disponibles,,,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada
2019-2020,1122,Public Enquiries,Demandes de renseignements du publique,2876,Post-award questions answered within 12 business days from date of receipt,Réponse aux questions post-octroi dans les 12 jours ouvrables suivant la date de réception,,,time,percentage,85,0,0,ND,,oth,Tracked by Client Relationship Management System (CRM),Suivi par le système de gestion de la relation client (CRM),"New standards implemented Dec 1, 2019 - Data unavailable",Nouvelles normes mises en œuvre le 1er décembre 2019 - Données non disponibles,,,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada
2019-2020,2155,Funding Programs for Health Research and Training,Programmes de financement de la recherche et de la formation en santé,3074,"CIHR is committed to sending an acknowledgment of receipt email in response to each online funding request received, immediately following the on-line submission of the application.","Les IRSC s’engagent à faire parvenir par courriel un accusé de réception pour chaque demande de financement reçue en ligne, et ce, immédiatement après la soumission en ligne de la demande.",,,time,percentage,95,10452,10452,100.0,,onl,,,,,,,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada
2019-2020,208,Management and Oversight,Gestion et Surveillance,2993,Access to Information and Privacy,Demande d’accès à l’information et de protection des renseignements personnels,,,oth,other_type,ND,ND,ND,ND,,eml,as per the Access to Information Act,tel que la Loi sur l'accès à l'infomration,,,,,Canadian Transportation Agency,Office des transports du Canada
2019-2020,167,Determinations and Compliance,Déterminations et Conformité,140,Percentage of regulatory authorities issued within service standards,Pourcentage d'autorisations réglementaires qui ont été délivrées avec les normes de services,,,time,percentage,85,787,846,93.0,,onl,,,,,,,Canadian Transportation Agency,Office des transports du Canada
2019-2020,165,Dispute Resolution,Règlement des Différends,137,Percentage of rail and marine disputes resolved within service standards,Pourcentage de différends relatifs aux transports ferroviaire et maritime qui ont été réglés en conformité avec les normes de services établies,,,time,percentage,85,69,78,88.0,,onl,,,,,,,Canadian Transportation Agency,Office des transports du Canada
2019-2020,165,Dispute Resolution,Règlement des Différends,138,Percentage of accessibility disputes resolved within service standards,Pourcentage de différends liés à l'accessibilité qui ont été réglés en conformité avec les normes de services établies,,,time,percentage,80,201,240,84.0,,onl,,,,,,,Canadian Transportation Agency,Office des transports du Canada
2019-2020,165,Dispute Resolution,Règlement des Différends,139,Percentage of air consumer protection disputes resolved within service standards,Pourcentage de différends relatifs à la protection des consommateurs dans le domaine du transport aérien qui ont été réglés en conformité avec les normes de services établies,,,time,percentage,85,2833,5647,50.0,,onl,,,,,,,Canadian Transportation Agency,Office des transports du Canada
2019-2020,2114,"Issuance of Authority – Air Licence, International Charter Permits and Wet Lease","Délivrance de l'autorisation - Licence aérienne, permis d'affrètement international et bail avec équipage",2878,7 business days,7 jours ouvrables,,,time,percentage,85,647,688,94.0,,onl,,,,,,,Canadian Transportation Agency,Office des transports du Canada
2019-2020,2015,Client Service Centre,Centre de services à la clientèle,2564,Responding to general enquiries by telephone immediately or call will be returned within 1 business day.,Réponse aux demandes de renseignements généraux par téléphone - réponse immédiate ou retour d’appel dans un délai d’au plus un jour ouvrable.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,95,38182,38401,99.0,,tel,,,The volume is lower than the total number of telephone enquiries as the service standard is calculated on the enquiries that were actually handled and recorded in the internal system and not the total number of enquiries that were only received.,"Le volume est plus bas que le total du nombre de requêtes par téléphone, car la norme de service est calculée à partir du nombre d’appels traités et enregistrés dans le système interne, et non du nombre total d’appels reçus seulement.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,2015,Client Service Centre,Centre de services à la clientèle,2565,"Responding to general enquiries by mail, email or fax within 2 business days upon receipt.","Réponse aux demandes de renseignements généraux par courrier, courrier électronique ou télécopieur dans les 2 jours ouvrables suivant la réception de la demande.",https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,95,6118,6215,98.0,,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,2015,Client Service Centre,Centre de services à la clientèle,2566,"Responding to general enquiries by mail, email or fax within 2 business days upon receipt.","Réponse aux demandes de renseignements généraux par courrier, courrier électronique ou télécopieur dans les deux (2) jours ouvrables suivant la réception de la demande.",https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,95,6118,6215,98.0,,fax,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,2015,Client Service Centre,Centre de services à la clientèle,2567,Providing access to an information officer on-site in the Client Service Centre within 5 minutes upon receipt of request.,Accès à un agent d’information au Centre de services à la clientèle dans les cinq (5) minutes suivant la réception de la demande.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,95,251,316,79.0,,person,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,2015,Client Service Centre,Centre de services à la clientèle,2568,"Sending publications, copies, or certified copies of the patent, trademark, copyright or industrial design documents within 3 business days upon receipt of request and fees for copies or certified copies.","Transmission de publications, de copies (ou de copies certifiées) de documents concernant des brevets, marques de commerce, droits d’auteur ou dessins industriels dans les trois (3) jours ouvrables suivant la réception de la demande et des frais de production des copies et copies certifies.",https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,8735,10025,87.0,,onl,,,This service standard is calculated based on the number of document requests and also includes the number of publication requests. A single document order can contain multiple document requests.,Cette norme de service est calculée à partir du nombre de requêtes de documents et inclut aussi le nombre de requêtes de publications. Une seule commande peut inclure plusieurs requêtes de documents.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1255,Register Copyrights,Enregistrement de droits d’auteur,1159,"Register a copyright (for electronic application)
within 2 business days upon receipt of electronic application that meets filing requirements",Enregistrement d’un droit d’auteur (demande en ligne) dans les 2 jours ouvrables suivant la réception d’une demande qui satisfait aux exigences en matière de dépôt,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/h_wr02948.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/h_wr02948.html,time,percentage,90,6797,8510,80.0,2018-2019,oth,Standard applies to electronic applications (online).,La norme s'applique aux applications électroniques (en ligne).,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1255,Register Copyrights,Enregistrement de droits d’auteur,1160,"Register a copyright (for paper application)
within 5 business days upon receipt of paper application that meets filing requirements including fees","Enregistrement d’un droit d’auteur (demande en format papier) dans les 5 jours ouvrables suivant la réception d’une demande en format papier qui satisfait aux exigences en matière de dépôt, y compris les frais exigés.",http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/h_wr02948.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/h_wr02948.html,time,percentage,90,208,227,92.0,2019-2020,oth,"For paper applications (mail, fax, in-person)","Pour les demandes sur papier (par la poste, courriel, ou en personne)",,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1344,Community Futures Program,Programme de développement des collectivités (PDC),1343,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours ouvrables.,,,time,percentage,90,12,13,92.0,,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1344,Community Futures Program,Programme de développement des collectivités (PDC),1345,Provide a decision on applications within eighty (80) working days of receipt of a fully completed application.,Communication de la décision de financement dans un délai de quatre-vingts (80) jours ouvrables suivant la réception d’une demande dûment remplie.,,,time,percentage,90,10,12,83.0,,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1345,Economic Development Initiative (EDI),Initiative de développement économique (IDE),1348,Acknowledge receipt of an application within three (3) working days.,Confirmation de la réception d’une demande dans un délai de trois (3) jours de travail.,http://fednor.gc.ca/eic/site/fednor-fednor.nsf/eng/fn04126.html,http://fednor.gc.ca/eic/site/fednor-fednor.nsf/fra/fn04126.html,time,percentage,90,8,8,100.0,,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1345,Economic Development Initiative (EDI),Initiative de développement économique (IDE),1349,Provide a decision on applications within eighty (80) working days of receipt of a fully completed application.,Communication de la décision de financement dans un délai de quatre-vingts (80) jours ouvrables suivant la réception d’une demande dûment remplie.,http://fednor.gc.ca/eic/site/fednor-fednor.nsf/eng/fn04126.html,http://fednor.gc.ca/eic/site/fednor-fednor.nsf/fra/fn04126.html,time,percentage,90,2,4,50.0,,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2546,Issuing filing date for an industrial design application within 12 business days upon receipt of application that meets filing requirements.,Issuing filing date for an industrial design application within 12 business days upon receipt of application that meets filing requirements.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,7139,7514,95.0,,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2547,Issuing filing date for an industrial design application within 12 business days upon receipt of application that meets filing requirements.,Émission d’une date de dépôt d’une demande de dessin industriel dans les 12 jours ouvrables suivant la réception d’une demande satisfaisant aux exigences de dépôt.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,7514,7514,100.0,,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2548,Providing first action (allowance without a report or issuance of a 1st report) within 13 months from filing date.,Transmission d’un premier rapport du Bureau (acceptation sans rapport ou dépôt du premier rapport) dans les 13 mois suivant la date de dépôt.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,2238,2260,99.0,,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2549,Providing first action (allowance without a report or issuance of a 1st report) within 13 months from filing date.,Transmission d’un premier rapport du Bureau (acceptation sans rapport ou dépôt du premier rapport) dans les 13 mois suivant la date de dépôt.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,2238,2260,99.0,,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2550,Providing first action (allowance without a report or issuance of a 1st report) within 13 months from filing date.,Transmission d'une première action administrative (acceptation sans rapport ou dépôt du premier rapport) dans les 13 mois suivant la date de dépôt.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,2238,2260,99.0,,fax,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2551,Recording of an assignment within 12 business days upon receipt of a request that meets the requirements.,Enregistrement d'une cession dans les 12 jours ouvrables suivant la réception d'une demande satisfaisant aux exigences.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,1426,1660,86.0,,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2553,Recording of an assignment within 12 business days upon receipt of a request that meets the requirements.,Enregistrement d'une cession dans les 12 jours ouvrables suivant la réception d'une demande satisfaisant aux exigences.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,1426,1660,86.0,,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2554,Recording of an assignment within 12 business days upon receipt of a request that meets the requirements.,Enregistrement d'une cession dans les 12 jours ouvrables suivant la réception d'une demande satisfaisant aux exigences.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,1426,1660,86.0,,fax,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1253,Register Industrial Designs,Enregistrement d’un dessin industriel,2841,Issuing filing date for an industrial design application within 12 business days upon receipt of application that meets filing requirements.,Émission d’une date de dépôt d’une demande de dessin industriel dans les 12 jours ouvrables suivant la réception d’une demande satisfaisant aux exigences de dépôt,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,7139,7514,95.0,,fax,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2557,Registering a trademark - for electronic application - within 5 business days upon receipt of electronic request and fees.,Enregistrement d’une marque de commerce – concernant une demande en format électronique – dans les 5 jours ouvrables suivant la réception de la demande en format électronique et le paiement des frais exigés.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,49121,49121,100.0,,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2558,Scheduling of a hearing for opposition within 24 months of receipt of a client request.,Planification d’une audience concernant des procédures d’opposition dans les 24 mois suivant la réception de la demande du client,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,37,38,97.0,,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2559,Scheduling of a hearing for Section 45 proceedings within 24 months of receipt of a request.,Émission d’une décision au terme d’une audience en vertu de l’article 45 dans les 4 mois suivant la date d’audience.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,21,23,91.0,,post,,,"Not assessed with GCSS tool - However, 2019-2020 standards and targets have been reviewed and adjusted before being published on CIPO website.","Non évalué à l’aide de l’outil GCSS – Toutefois, les normes et les cibles pour 2019 2020 ont été revues et ajustées avant d’être publiées sur le site Web de l’OPIC.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
