fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2016-2017,pwgsc-tpsgc - 13,Pension and Benefits Services - Pension & benefits administration services to departments/plan sponsors,Services de pensions et d’avantages sociaux – services d’administration des pensions et des avantages sociaux pour les ministères et les organismes ainsi que les promoteurs de régimes,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",adv,non,"Provide functional guidance for pension and benefit administration including the oversight of processes and systems, the implementation of policies and legislation, and the governance associated with providing services on behalf of the plan sponsor.  The Compensation Sector also provides specialized pension services for the administration of superannuation plans to the Department of National Defence, Members of Parliament (MPs), diplomatic services, lieutenant governors and judges.  In addition, Compensation Sector processes Canadian Armed Forces retired members’ pension benefit payments and answer queries and provides basic information on benefits and pension options.","Fournit une orientation fonctionnelle relativement à l’administration des pensions et des prestations, y compris pour la surveillance des processus et des systèmes, la mise en œuvre des politiques et des lois, et la gouvernance associée à la prestation de services au nom du promoteur du régime. Le Secteur de la rémunération fournit également des services de pension spécialisés pour l’administration des régimes de pension de retraite au ministère de la Défense nationale, aux députés, aux services diplomatiques, aux lieutenants-gouverneurs et aux juges. De plus, le Secteur de la rémunération traite les prestations de retraite des membres des Forces armées canadiennes, répond aux demandes de renseignements et fournit des renseignements de base sur les avantages sociaux et les options de pension.",,,Federal Pay and Pension Administration,Administration de la paye et des pensions fédérales,NA,"intern_gov,person",NA,N,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,901,Receiver General Services – Management of Government of Canada Deposits,Services du receveur général – gestion des dépôts du gouvernement du Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,res,crit,"Managing of deposits for all departments and agencies. This includes: managing the receipt of all payments made to the Receiver General on behalf of the Government of Canada. Establishing Banking arrangments, reconciling bank accounts and reporting deposit details to departments. Also includes supporting processes and departmental enquiries (~3000 enquiries a year).","Gestion des dépôts pour tous les ministères et organismes. Cela comprend la gestion de la réception de tous les paiements versés au receveur général au nom du gouvernement du Canada, l’établissement d’arrangements bancaires, le rapprochement de comptes bancaires et la communication de détails sur les dépôts aux ministères et organismes. Cela comprend également les processus de soutien et les demandes de renseignements ministériels (environ 3 000 demandes de renseignements par année).",,,Stewardship of Consolidated Revenue Fund and Accounts of Canada,Intendance du Trésor et des comptes du Canada,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,,
2017-2018,901,Receiver General Services – Management of Government of Canada Deposits,Services du receveur général ‒ Gestion des dépôts du gouvernement du Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,res,crit,"Managing of deposits for all departments and agencies. This includes: managing the receipt of all payments made to the Receiver General on behalf of the Government of Canada. Establishing Banking arrangments, reconciling bank accounts and reporting deposit details to departments. Also includes supporting processes and departmental enquiries (~3000 enquiries a year).","Gestion de dépôts pour tous les ministères et organismes, notamment : gestion de la réception de tous les paiements versés au receveur général pour le compte du gouvernement du Canada; établissement de dispositions bancaires; rapprochement de comptes bancaires et communication des détails relatifs au dépôt aux ministères. Comprend aussi le soutien de processus et les demandes de renseignement des ministères (~3 000 demandes de renseignements par an).",NA,NA,Stewardship of Consolidated Revenue Fund and Accounts of Canada,L’intendance des fonds du revenu consolidé et les comptes du Canada,NA,intern_gov,NA,N,N,Y,ND,0,0,0,0,0,500,NA,NA,NA,NA,NA,NA,eml,,
2016-2017,pwgsc-tpsgc - 15,Receiver General Services – Processing of payments,Services du receveur général – traitement des paiements,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,res,crit,"Processing of payments for all departments and agencies. This includes: Accepting requisitions from Departments, managing the issuance of all payments through financial institutions and service providers on behalf of the Government of Canada. This service offered to all government departments and it is the responsibility of departments to support the citizens directly.","Traitement des paiements pour tous les ministères et organismes. Cela comprend d’accepter les demandes des ministères et organismes, de gérer l’émission de tous les paiements par l’entremise des institutions financières et des fournisseurs de services au nom du gouvernement du Canada. Ce service est offert à tous les ministères et organismes, et il incombe à ces derniers d’appuyer directement les citoyens.",,,Stewardship of Consolidated Revenue Fund and Accounts of Canada,Intendance du Trésor et des comptes du Canada,NA,intern_gov,NA,N,N,NA,ND,325000000,0,0,0,0,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,pwgsc-tpsgc - 16,Receiver General Services – Cheque inquiry and fraud detection,Services du receveur général – demandes relatives aux chèques et détection de la fraude,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",res,non,Respond to client requests for: cheque validation (financial institutions); copy of cheques (dep’t); advice re: affidavits (Cdns) and other activities related to stolen cheques.,"Répondre aux demandes des clients pour la validation des chèques (institutions financières), les copies de chèques (ministères et organismes), les conseils concernant les affidavits (Canadiens) et d’autres activités liées aux chèques volés.",,,Receiver General Services,Services du receveur général,NA,"econom,intern_gov,person",NA,N,N,NA,ND,229833,0,167000,0,21713,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,903,Common Departmental Financial Management System,Système financier ministériel commun,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,fm,crit,The Common Departmental Financial Management System is a Departmental Financial and Materiel Management System solution service offered to small departments and agencies.,Le Système financier ministériel commun est un système ministériel de gestion des finances et du matériel offert aux petits ministères et organismes.,,,Receiver General Services,Services du receveur général,NA,intern_gov,NA,N,Y,NA,ND,4521332,0,0,0,0,0,Y,Y,Y,Y,Y,Y,,,
2017-2018,903,Common Departmental Financial System,Système financier ministériel commun,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,fm,crit,The Common Departmental Financial  System (CDFS) is a Departmental Financial Management System (DFMS) solution service offered to small departments and agencies.,Le Système financier ministériel commun (SFMC) est un Système ministériel de gestion finance (SMGF) offert en guise de solution de service aux petits ministères et organismes.,https://sfmc-cdfs.gc.ca/cdfs_prod/index.html,https://sfmc-cdfs.gc.ca/cdfs_prod/index.html,Receiver General Services,Services du receveur général,NA,intern_gov,NA,Y,Y,N,ND,0,0,0,0,0,0,Y,Y,Y,Y,Y,Y,eml,,
2016-2017,904,Document Imaging Services,Services d’imagerie documentaire,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,im,prior,"Document imaging services -- both internal service delivery and the Document Imaging Enterprise Solution for the Government of Canada using pre-screened private sector imaging companies. Document imaging solutions assist departments and agencies wanting to eliminate paper-based processing, increase speed of service to Canadians and reduce their operating costs (including:  creating images, assigning relevant metadata to images, storing both in a database, and then providing user access to the image/metadata database for query or retrieval).","Services d’imagerie documentaire – services internes et solution d’entreprise d’imagerie documentaire pour le gouvernement du Canada recourant à des entreprises présélectionnées du secteur privé. L’imagerie documentaire est une solution conçue pour aider les ministères et les organismes qui souhaitent éliminer le papier de leur mode de fonctionnement, accélérer la prestation de services aux Canadiens et réduire leurs coûts d’exploitation. Cela comprend la création d’images, l’association de métadonnées pertinentes aux images, le stockage des images et des métadonnées dans une base de données et l’autorisation des utilisateurs d’accéder à la base de données des images et des métadonnées à des fins de recherche ou de récupération.",,,Document Imaging Services,Services d’imagerie documentaire,NA,intern_gov,NA,N,N,NA,ND,4500000,0,0,0,34000000,0,Y,N,N,N,Y,Y,,,
2017-2018,904,Document Imaging Services,Services d'imagerie documentaire,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",im,non,"Document imaging services -- both internal service delivery and the Document Imaging Enterprise Solution for the Government of Canada using pre-screened private sector imaging companies. Document imaging solutions assist departments and agencies wanting to eliminate paper-based processing, increase speed of service to Canadians and reduce their operating costs (including:  creating images, assigning relevant metadata to images, storing both in a database, and then providing user access to the image/metadata database for query or retrieval).","Services d'imagerie documentaire -- Prestation d'un service interne et solution d'entreprise en imagerie documentaire pour le gouvernement du Canada en recourant à des entreprises privées de services d'imagerie présélectionnés. Les solutions d'imagerie documentaire aident les ministères et organismes qui veulent éliminer le traitement sur support papier, accélérer le service aux Canadiens et réduire leurs frais d'exploitation (notamment en créant des images, en affectant les métadonnées pertinentes aux images, en stockant les images et les métadonnées dans une base de données puis en donnant aux utilisateurs l'accès à la base de données des images et des métadonnées aux fins d'interrogation ou de récupération).","www.canada.ca/imagerie

http://www.gcpedia.gc.ca/wiki/solutions_imagerie","www.canada.ca/imagerie

http://www.gcpedia.gc.ca/wiki/solutions_imagerie",Document Imaging Services,Services d’imagerie documentaire,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,1251802,4732291,Y,N,N,N,Y,Y,eml,,
2016-2017,966,Workplace Solutions (formerly Office Accommodation Services),Solutions en milieu de travail (auparavant Services de gestion des locaux à bureaux),Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Workplace Solutions delivers a suite of services that help client departments achieve the productive work environments envisioned by Blueprint 2020 by integrating behavioral change and technology into accommodation projects. We work closely with clients to plan and implement solutions which support the renewal of the workplace, systems, and processes to modernize the way public servants work.","Les Solutions en milieu de travail offrent un ensemble de services qui aident les ministères et les organismes clients à créer les environnements de travail propices au rendement qui sont envisagés dans le cadre de l’initiative Objectif 2020 en intégrant des changements comportementaux et des outils technologiques aux projets de locaux. Nous collaborons étroitement avec les clients pour prévoir et mettre en œuvre des solutions visant à favoriser le renouvellement du milieu de travail, des systèmes et des processus afin de moderniser les façons de faire des fonctionnaires.",,,Federal accommodation,Locaux fédéraux,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,967,Facilities Management (formerly Buildings and Facilities Maintenance),Gestion des installations (auparavant Entretien des immeubles et des installations),Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,prior,"As the common service provider for office accommodation, Public Services and Procurement Canada (PSPC) is the custodian of 26% of the federal real property portfolio, providing space to over 250,000 personnel across more than 100 federal departments and agencies. While a significant portion of PSPC services support the provision of office spaces, we also cater to a diverse range of facilities such as labs, heating and cooling plants, bridges, docks, and dams. Whatever the type of facility, our job is to coordinate the physical workspace with the needs of the people who carry out the services that support government programs. From turnkey events and conference management services, simple repairs and routine maintenance, to more complex projects involving specialist real property expertise, our Facility Management Team help bring diverse service lines together for greater efficiencies, reduced costs and optimal productivity.","En tant que fournisseur de services communs pour les locaux à bureaux, Services publics et Approvisionnement Canada (SPAC) est le gardien de 26 % du portefeuille de biens immobiliers fédéraux, fournissant des espaces de travail à plus de 250 000 employés de plus de 100 ministères et organismes fédéraux. Bien qu’une partie importante des services de SPAC soutiennent la fourniture d’espaces de bureaux, nous nous occupons aussi d’un vaste éventail d’installations telles que des laboratoires, des installations de chauffage et de refroidissement, des ponts, des quais et des barrages. Quel que soit le type d’installation, notre travail consiste à faire correspondre l’espace de travail physique aux besoins des personnes qui fournissent les services qui appuient les programmes gouvernementaux. Qu’il s’agisse d’événements clés en main ou de services de gestion de conférences, de réparations simples, d’entretiens courants, ou encore de projets plus complexes nécessitant l’expertise de spécialistes des biens immobiliers, notre équipe de Gestion des installations permet de regrouper divers secteurs de services pour favoriser les gains d’efficience, une réduction des coûts et un rendement optimal.",,,Federal accommodation,Locaux fédéraux,NA,"econom,intern_gov",NA,N,N,NA,ND,82083,0,125257,0,0,0,NA,NA,NA,NA,NA,NA,,,
2017-2018,967,Property and Facility Management (formerly Facilities Management),Gestion des biens et des installations  (auparavant Gestion des installations),Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,prior,"As the common service provider for office accommodation, Public Services and Procurement Canada (PSPC) is the custodian of 26% of the federal real property portfolio, providing space to over 250,000 personnel across more than 100 federal departments and agencies. While a significant portion of PSPC services support the provision of office spaces, we also cater to a diverse range of facilities such as labs, border crossings and taxation centres. Whatever the type of facility, our job is to coordinate the physical workspace with the needs of the people who carry out the services that support government programs. From turnkey events and conference management services, simple repairs and routine maintenance, to more complex projects involving specialised real property expertise, our Property and Facility Management Teams help bring diverse service lines together for greater efficiencies, reduced costs and optimal productivity.","À titre de fournisseur de services communs en matière de locaux à bureaux, Services publics et Approvisionnement Canada (SPAC) est le gardien de 26 % du portefeuille de biens immobiliers fédéraux et fournit des locaux à plus de 250 000 employés au sein de plus de 100 ministères et organismes fédéraux. Même si une partie importante de nos services appuie la fourniture de locaux à bureaux, nous nous occupons également d’une gamme diversifiée d’installations, comme des laboratoires, des centrales de chauffage et de refroidissement, des ponts, des quais et des barrages. Peu importe le type d’installation, notre travail consiste à coordonner le lieu de travail physique avec les besoins des personnes qui fournissent les services à l’appui des programmes gouvernementaux. Qu’il s’agisse de services clé en main de gestion d’événements et de conférences, de travaux de réparation simples, d’activités d’entretien courantes ou de projets complexes dans le cadre desquels une expertise spécialisée en matière de biens immobiliers est requise, notre équipe de gestion des installations regroupe des secteurs de services diversifiés en vue de réaliser des gains d’efficience, de réduire les coûts et d’atteindre une productivité optimale.",https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-eng.html,https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-fra.html,Federal accommodation,Locaux fédéraux,NA,"econom,intern_gov",NA,N,N,NA,ND,82083,0,125257,0,0,0,NA,NA,NA,N,N,N,eml,"Columns AD to AH: PSPC's procurement of an Integrated Service Management solution will provide a single, seamless system that supports the incident management process. It ensures data accuracy, a consistent client experience across services and faster service delivery through automation. PSPC's Real Property Services (RPS) has contributed to this initiative and will being taking steps to determine it's readiness level for their services; and the procurement of a service management tool to e-enable priority services.

Column AJ: 
1) Annual RPS Client Satisfaction Survey  
2) The RPS Operations Centre Incident Tracker tracks and reports building incidents in the NCR and the regions (includes building closures that provide real-time reporting and a more efficient data gathering process). Monthly reports with valuable business data will be posted on a GCPedia page and made available to all Government of Canada departments and agencies.",
2017-2018,1144,Pay and Benefits Services - Pay Transactions,Services de rémunération  et prestations – Opérations de paye,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,res,prior,"PSPC delivers pay and benefits services to public servants primarly through the Public Service Pay Centre (Miramichi). The Pay Centre provides pay services for 46 organizations serving over 225,000 clients, in compliance with 27 collective agreements. Compensation staff process employee pay and benefit transactions in the Pay System (hire, promotion, acting, transfer, termination, leave, etc.), respond to employee inquiries on payment issues, and provide compensation advice to clients. In addition, this service also includes:
• Pay Pods: This involves grouping together a team of compensation experts to process cases for specific departments.  Employees working within the Pod are focused on new transactions received at the Pay Centre while also working through the backlog by addressing all outstanding cases in an employee's file.
• Client Contact Centre (CCC):  The first point of contact that provides essential and reliable resources to current and former public servants for Pay and Benefit related enquiries. The CCC supports public servants by resolving minor issues as well as document and escalates more complex pay issues to the appropriate escalation group.  It also includes the Compensation Web Application Helpdesk (CWA) that offers technical pay support.
• Compensation Sector Pay: The largest core enabler of payroll administration in Canada. It integrates, designs, influences and coordinates administration of pay and benefits for most federal departments, Crown Corporations and Agencies including the House of Commons administration and Members of Parliament in the National Capital Region.","SPAC, par l’entremise du Centre des services de paye de la fonction publique (Miramichi) surtout, fournit des services relatifs à la paye et aux avantages sociaux à 46 organisations et, ainsi, à plus de 225 000 clients, conformément à 27 conventions collectives. Le personnel de la rémunération traite les mouvements de paye et les opérations liées aux avantages sociaux des employés dans le système de paye (embauches, promotions, nominations intérimaires, mutations, cessations d’emploi, congés, etc.), répond aux demandes de renseignements des employés sur les problèmes relatifs aux paiements et fournit des conseils aux clients en matière de rémunération. Ce service comprend également les éléments suivants :
• Équipes mixtes de paye : Les équipes mixtes de paye regroupent divers spécialistes de la rémunération qui sont chargés de traiter les cas de ministères ou d’organismes particuliers. Les employés qui font partie des équipes mixtes s’occupent des nouvelles demandes de mouvements de paye reçues au Centre des services de paye, tout en s’employant à éliminer l’arriéré de travail en traitant toutes les demandes en suspens dans le dossier d’un employé donné.
• Centre de contact avec la clientèle (CCC) : Le Centre de contact avec la clientèle est le premier point de contact qui fournit des ressources essentielles et fiables aux fonctionnaires actuels et aux anciens fonctionnaires pour les demandes de renseignements sur la paye et les avantages sociaux. Le CCC appuie les fonctionnaires en réglant des problèmes mineurs, en documentant les cas plus complexes liés à la rémunération et en les soumettant au groupe approprié à l’échelon supérieur. Il comprend aussi le Bureau d’aide des applications Web de la rémunération, qui offre du soutien technique relativement à la paye.
• Secteur de la rémunération : Le Secteur de la rémunération est le facilitateur central de l’administration de la paye le plus important au Canada. Il intègre, conçoit, influence et coordonne l’administration de la paye et des avantages sociaux pour la plupart des ministères et organismes fédéraux ainsi que des sociétés d’État, et notamment pour la Chambre des communes et les députés de la région de la capitale nationale.","https://www.canada.ca/en/treasury-board-secretariat/topics/pay.html

https://www.tpsgc-pwgsc.gc.ca/remuneration-compensation/services-paye-pay-services/centre-presse-media-centre/bulletin-paye-pay-bulletin/mixtes-paye-pay-pods-eng.html

http://www.tpsgc-pwgsc.gc.ca/remuneration-compensation/services-paye-pay-services/paye-centre-pay/cn-cu-eng.html

http://gcintranet.tpsgc-pwgsc.gc.ca/gc/rem/comm-eng.html","https://www.canada.ca/fr/secretariat-conseil-tresor/sujets/remuneration.html

https://www.tpsgc-pwgsc.gc.ca/remuneration-compensation/services-paye-pay-services/centre-presse-media-centre/bulletin-paye-pay-bulletin/mixtes-paye-pay-pods-fra.html

 https://www.tpsgc-pwgsc.gc.ca/remuneration-compensation/services-paye-pay-services/paye-centre-pay/cn-cu-fra.html

 http://gcintranet.tpsgc-pwgsc.gc.ca/gc/rem/comm-fra.htmll",Federal Pay and Pensions Administration,Administration de la paye et des pensions fédérales,NA,intern_gov,NA,N,N,N,ND,931988,734634,379108,0,0,0,N,Y,Y,Y,Y,Y,"tel,person,eml","Column AB: Client Contact Centre’s e-service (with epost) is available since second quarter of FY 2018-2019.

Column AH: Client feedback is provided at the departmental level through contacts with Departmental Liason Officers, Client Contact Officers, DM visits to the Pay Centre and In Service Support calls with Departments.",
2017-2018,902,Receiver General Services – Issuing of payments,Services du receveur général ‒ Émission de paiements,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,res,crit,"Issuing of payments for all departments and agencies. This includes: Accepting requisitions from Departments, managing the issuance of all payments through financial institutions and service providers on behalf of the Government of Canada. This service offered to all government departments and it is the responsibility of departments to support the citizens directly.","Émission de paiements pour tous les ministères et organismes, notamment : recevoir les réquisitions des ministères; gérer l'émission de tous les paiements par l'entremise d'institutions financières et de fournisseurs de services pour le compte du gouvernement du Canada. Ce service est offert à tous les ministères fédéraux et il incombe aux différents ministères d'offrir un soutien direct aux citoyens.",NA,NA,Stewardship of Consolidated Revenue Fund and Accounts of Canada,L’intendance des fonds du revenu consolidé et les comptes du Canada,NA,intern_gov,NA,N,N,Y,ND,325000000,0,0,0,0,0,N,N,Y,Y,Y,Y,eml,,
2016-2017,968,Events and Conferencing,Événements et conférences,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Public Services and Procurement Canada (PSPC) provides federal departments, agencies, Crown corporations, embassies and high commissions with the required support and services necessary to manage, plan, organize, coordinate and implement events and conferences. The Event and Conference Management Team offers quality event planning and implementation services in both PSPC facilities and other private sector conference space across Canada. Whether you are hosting a high profile international conference or an executive board meeting, our expert staff will help you deliver a successful event","Services publics et Approvisionnement Canada (SPAC) fournit aux ministères, organismes, sociétés d’État, ambassades et hauts-commissariats fédéraux le soutien et les services nécessaires pour gérer, planifier, organiser, coordonner et mettre en œuvre des événements et des conférences. L’équipe de Gestion des événements et des conférences offre des services de planification et de mise en œuvre de qualité dans les installations de SPAC autant que dans d’autres salles de conférence du secteur privé partout au Canada. Que vous soyez l’hôte d’une conférence internationale de haut niveau ou d’une réunion du Comité de direction, notre personnel spécialisé vous aidera à organiser un événement réussi.",,,Federal accommodation,Locaux fédéraux,NA,"intern_gov,NGO",NA,Y,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,,
2017-2018,968,Events and Conferencing,Événements et conférences,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Public Services and Procurement Canada (PSPC) provides federal departments, agencies, Crown corporations, embassies and high commissions with the required support and services necessary to manage, plan, organize, coordinate and implement events and conferences. The Event and Conference Management Team offers quality event planning and implementation services in both PSPC facilities and other private sector conference space across Canada. Whether you are hosting a high profile international conference or an executive board meeting, our expert staff will help you deliver a successful event.","SPAC fournit aux ministères et aux organismes fédéraux, aux sociétés d’État, aux ambassades et aux hauts-commissariats le soutien et les services nécessaires à la gestion, à la planification, à l’organisation, à la coordination et à la mise en œuvre d’événements et de conférences. L’équipe de la Gestion d’événements et de conférences offre d’excellents services de planification et de tenue d’événements dans des installations de SPAC et dans des installations de conférence privées, et ce, partout au Canada. Que vous organisiez une conférence internationale de grande envergure ou une réunion d’un conseil de direction, notre personnel spécialisé vous aidera à faire de votre événement un succès.",https://www.tpsgc-pwgsc.gc.ca/biens-property/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/biens-property/index-fra.html,Federal accommodation,Locaux fédéraux,NA,"intern_gov,NGO",NA,N,N,NA,ND,0,0,600,600,0,600,NA,NA,NA,NA,NA,NA,eml,"Column AJ: 
Annual RPS Client Satisfaction Survey

Volumerics: not tracked by channel, however approximately 1,800 events are held each year.",
2016-2017,pwgsc-tpsgc - 22,"Architecture, Interior Design and Engineering Services - now a sub-service of Real Property Capital Development","Services d’architecture, d’aménagement intérieur et de génie (maintenant un sous-service de Développement des investissements en biens immobiliers)",Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Our integrated multi-disciplinary team of professionals supports all types of real property assets including office, special-purpose buildings, and engineering assets. We provide value-added services for new and existing infrastructures to ensure that projects meet client needs, optimize the government's investment in real property assets and are delivered in compliance with codes and standards. Our specialities include:
•Construction Services and Project Management
•Architecture and Interior Design
•Landscape, Urban, and Sustainable Design
•Mechanical and Electrical Engineering
•Infrastructure Engineering (Transportation, Dams)
•Structural and Seismic Engineering
•Municipal and Geotechnical Engineering
•Water Control Engineering
•Fire Protection Engineering Services
•Commissioning and Re-commissioning Services
•Maintenance Engineering
•Energy Management
•Heritage Conservation Services","Notre équipe multidisciplinaire intégrée de professionnels offre du soutien pour tous les types de biens immobiliers, y compris les immeubles à bureaux, les immeubles à vocation particulière et les ouvrages techniques. Nous offrons des services à valeur ajoutée pour les infrastructures nouvelles et existantes afin de s’assurer que les projets répondent aux besoins des clients, optimisent l’investissement du gouvernement en matière de biens immobiliers et sont exécutés conformément aux codes et aux normes. Nos spécialités comprennent :
• Services de construction et gestion de projets;
• Architecture et design d’intérieur;
• Aménagement paysager et urbain, et conception durable;
• Génie mécanique et électrique;
• Ingénierie des infrastructures (transport, barrages);
• Génie structural et sismique;
• Génie municipal et géotechnique;
• Services d’ingénierie du contrôle de l’eau;
• Services d’ingénierie de protection contre les incendies;
• Services de mise en service et de remise en service;
• Ingénierie d’entretien;
• Gestion de l’énergie;
• Services de conservation du patrimoine.",,,Real Property Services,Services immobiliers,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,pwgsc-tpsgc - 23,"Environmental Services - being re-evaluated as a sub-service of the Environmental, Health & Safety umbrella","Services environnementaux (en cours de réévaluation comme sous-service d’Environnement, santé et sécurité",Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Public Services and Procurement Canada (PSPC) provides all federal departments, agencies and Crown corporations with the required support and services necessary to manage portfolios and maintain facilities in a manner that adheres to the safety, health and environmental standards as required by applicable laws, codes, regulations and Sustainable Development Strategy commitments.","Services publics et Approvisionnement Canada (SPPC) fournit à tous les ministères, organismes et sociétés d’État fédéraux le soutien et les services nécessaires pour gérer les portefeuilles et entretenir les installations d’une manière qui respecte les normes de sécurité, de santé et d’environnement, comme l’exigent les lois, les codes, les règlements et les engagements de la Stratégie de développement durable.",,,Real Property Services,Services immobiliers,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,970,Payment in Lieu of Taxes,Paiements en remplacement d’impôts,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,Public Services and Procurement Canada (PSPC) on behalf of the Government of Canada makes discretionary payments in lieu of taxes (PILT) to municipalities and provincial governments to pay its fair share in costs to local governments for federal properties located in their jurisdiction. PSPC also makes presentations before the Dispute Advisory Panel when the taxing authority in disagreement with the PILT payment they received.,"Services publics et Approvisionnement Canada (SPAC) effectue à sa discrétion, au nom du gouvernement du Canada, des paiements versés en remplacement d’impôts (PERI) à l’intention des municipalités et des gouvernements provinciaux afin de faire sa juste part en contribuant aux coûts engagés par les administrations municipales pour les biens fédéraux situés sur leur territoire. SPAC fait aussi des présentations à l’intention du Comité consultatif sur le règlement des différends lorsque l’autorité taxatrice n’est pas satisfaite du PERI qui lui a été versé.",,,Payment in Lieu of Taxes,Paiements en remplacement d’impôts,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,0,0,Y,Y,Y,NA,Y,NA,,,
2017-2018,970,Payment in Lieu of Taxes,Paiement en remplacement d'impôts,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,Public Services and Procurement Canada (PSPC) on behalf of the Government of Canada makes discretionary payments in lieu of taxes (PILT) to municipalities and provincial governments to pay its fair share in costs to local governments for federal properties located in their jurisdiction. PSPC also makes presentations before the Dispute Advisory Panel when the taxing authority in disagreement with the PILT payment they received.,"Services publics et Approvisionnement Canada (SPAC) verse, à titre discrétionnaire, au nom du gouvernement du Canada, des paiements en remplacement d’impôts (PERI) à l’intention des municipalités et des gouvernements provinciaux afin de faire sa juste part en contribuant aux coûts engagés par les administrations municipales pour les biens fédéraux situés sur leur territoire. De plus, SPAC présente des exposés au Comité consultatif sur le règlement des différends associés aux PERI lorsque des autorités taxatrices sont en désaccord avec le PERI qui leur a été versé.",https://www.tpsgc-pwgsc.gc.ca/biens-property/peri-pilt/index-eng.html,http://www.tpsgc-pwgsc.gc.ca/biens-property/peri-pilt/index-fra.html,Payment in Lieu of Taxes,Paiements en remplacement d’impôts,NA,intern_gov,NA,N,N,NA,ND,808,0,0,0,965,0,Y,Y,Y,NA,Y,NA,eml,,
