fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2018-2019,1771,Policy and technical advice to First Nations on other fundamental community infrastructure funded under the First Nation Infrastructure Fund Program.,"Conseils stratégiques et techniques aux Premières Nations à l’égard d’autres infrastructures communautaires fondamentales, financées dans le cadre du programme Fonds d’infrastructure pour les Premières Nations.",Department of Indigenous Services,Ministère des Services aux Autochtones,extern,adv,non,"Provide policy and technical support to First Nations for the planning, procurement, design, acquisition, construction, operation, maintenance, monitoring and decommissioning of other fundamental community infrastructure (e.g. fire protection, energy systems, roads and bridges, connectivity, and structural mitigation) at standards comparable to neighbouring communities.","Fournir un soutien technique et stratégique aux Premières Nations pour la planification, l’approvisionnement, la conception, l’acquisition, la construction, l’exploitation, l’entretien, la surveillance et le démantèlement d’autres infrastructures communautaires fondamentales (p. ex., protection contre les incendies, systèmes énergétiques, routes et ponts, connectivité et atténuation structurelle) conformément à des normes comparables à celles des communautés voisines.",,,Other Community Infrastructure and Activities,Autres infrastructures et activités communautaires,2018-2019,PTC,ND,N,NA,NA,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,"tel,person,eml,fax,post","Based on the National Priority Ranking Framework, resources are allocated to the highest priorities. This service does not utilize the following service delivery channels, and therefore data on use of these channels is not applicable: Telephone, Website Visits, Online Applications, In-Person Applications, Applications by Mail.","Conformément au Système national de classement des priorités, les ressources sont accordées aux plus grandes priorités. Ce service n’utilise pas les modes de prestation de service suivants. Par conséquent, les données sur l’utilisation de ces modes ne s’appliquent pas. Voici ces modes : demandes téléphoniques, visites sur le site Web, demandes en ligne, demandes en personne, demandes par courrier."
2018-2019,1356,National Allegations and Complaints,Plaintes et allégations nationales,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,extern,mgnt,non,"Support Indigenous communities through the confidential, professional and timely intake, triage and analysis of various complaints received as well as the assessment of allegations related to the misuse of Departmental funds.","Soutenir les communautés autochtones dans le cadre de la documentation et l’analyse confidentielle, professionnelle et en temps opportun des plaintes reçues sur divers sujets ainsi que de l’évaluation des allégations relatives à l’utilisation abusive des fonds du Ministère.",,,Management and Oversight Services,Services de gestion et de surveillance,,PTC,ND,N,NA,NA,ND,ND,0,0,0,0,955,NA,NA,NA,NA,NA,NA,,"The number provided under “Number of Applications Through Other Channels” is the total of requests received throught telephone, referrals, mail and emails for the departments of CIRNAC and ISC. This service does not utilize the following service delivery channel, and therefore data on use of this channel is not applicable: Online Applications.","Le nombre présenté sous le « Nombre d’applications via d’autres canaux » est le nombre total de demandes reçues par téléphone, par renvois, par courrier et par courriels pour les ministères de RCAANC et de SAC. Ce service n’utilise pas les canaux de prestation de services suivants et, par conséquent, les données relatives à l’utilisation de ce canal ne sont pas applicables : demandes en ligne."
2018-2019,1778,Non Insured Health Benefits - Direct Service Delivery,Services de santé non assurés – Prestation de services directe,Department of Indigenous Services,Ministère des Services aux Autochtones,extern,res,prior,"Provision of coverage for medically necessary health benefits to registered First Nations and recognized Inuit in Canada who are not otherwise covered by other public or private plans.  Health benefits include prescription and over-the-counter medication, dental care, vision care, medical supplies & equipment, mental health counseling and medical transportation to access health services not available locally.","Fourniture d’une couverture pour les soins de santé médicalement nécessaires aux Premières Nations inscrites et aux Inuits reconnus du Canada qui ne sont pas couverts par d’autres régimes publics ou privés. Les soins de santé comprennent les médicaments sur ordonnance et les médicaments en vente libre, les soins dentaires, les soins de la vue, les fournitures et équipements médicaux, les conseils en santé mentale et le transport médical pour accéder à des services de santé non disponibles localement.",,,Supplementary Health Benefits,Prestations supplémentaires en santé,2018-2019,"econom,person,PTC",ND,N,NA,N,ND,ND,437016,ND,ND,ND,25253875,N,N,N,N,N,Y,"eml,post,onl","The number of applications differs by region and by application type, including:  claim (via health care provider), prior approval, client reimbursement, or appeal.  
Over 25,923,875 claims for NIHB benefits were processed in 2017/18.  This is does not include all benefits (some of which are managed at the regional level).
Pharmacy Benefit:  123,317 PA requests, 7554 CRs, 468 appeals.
Medical Supplies & Equipment Benefit:  over 15,948 PA requests.
Regional NIHB data not available at the time of request.","Le nombre de demandes varie selon les régions et les types de demandes, notamment : réclamation (auprès d’un fournisseur de soins de santé), approbation préalable, remboursement du client ou appel. 
Plus de 25 923 875 demandes de prestations du Programme des SSNA ont été traitées en 2017-2018. Cela ne comprend pas toutes les prestations (dont certaines sont gérées au niveau régional).
Indemnité de pharmacie : 123 317 demandes relatives à la LPRP, 7 554 DC, 468 appels.
Équipement médical et de fournitures médicales : Plus de 15 948 demandes relatives à la LPRP.
Les données régionales des SSNA ne sont pas disponibles au moment de la demande."
2018-2019,1835,Access to Information and Privacy,Accès à l'information et protection des renseignements personnels,Farm Products Council of Canada,Conseil des produits agricoles du Canada,extern,adv,essent,"The Access to Information Act gives Canadian citizens, permanent residents, and any person or corporation present in Canada a right to access records of government institutions that are subject to the Act. The Privacy Act gives Canadian citizens, permanent residents, and individuals present in Canada the right to access their personal information held by government institutions that are subject to the Act, and protects that information against unauthorized collection, use, retention and disclosure.","La Loi sur l’accès à l’information accorde aux citoyens canadiens, aux résidents permanents et à toute personne ou société présents au Canada un droit d’accès aux documents des institutions fédérales assujetties à la Loi.La Loi sur la protection des renseignements personnels donne aux citoyens canadiens, aux résidents permanents et aux personnes présentes au Canada le droit d’accéder à leurs renseignements personnels détenus par les institutions gouvernementales assujetties à la Loi, et protège ces renseignements contre la collecte, l’utilisation, la conservation et la divulgation non autorisées.",,,,,,person,ND,N,NA,NA,ND,ND,ND,ND,ND,ND,ND,N,N,N,N,N,N,onl,,
2018-2019,1715,Access to Information and Privacy,Accès à l’information et protection des renseignements personnels,Natural Resources Canada,Ressources naturelles Canada,extern,adv,non,"The Access to Information Act gives Canadian citizens, permanent residents, and any person or corporation present in Canada a right to access records of government institutions that are subject to the Act. The Privacy Act gives Canadian citizens, permanent residents, and individuals present in Canada the right to access their personal information held by government institutions that are subject to the Act, and protects that information against unauthorized collection, use, retention and disclosure.","La Loi sur l’accès à l’information accorde aux citoyens canadiens, aux résidents permanents et à toute personne ou société présents au Canada un droit d’accès aux documents des institutions fédérales assujetties à la Loi.La Loi sur la protection des renseignements personnels donne aux citoyens canadiens, aux résidents permanents et aux personnes présentes au Canada le droit d’accéder à leurs renseignements personnels détenus par les institutions gouvernementales assujetties à la Loi, et protège ces renseignements contre la collecte, l’utilisation, la conservation et la divulgation non autorisées.",https://www.canada.ca/en/treasury-board-secretariat/services/access-information-privacy/access-information/request-information.html,https://www.canada.ca/fr/secretariat-conseil-tresor/services/acces-information-protection-reseignements-personnels/acces-information/presenter-demande.html,Management and Oversight Services,Services de gestion et de surveillance,,person,ND,Y,NA,NA,ND,ND,ND,ND,0,ND,0,Y,N,N,N,N,N,onl,Information is not tracked. Not an information-based service. Service not provided through specified channels.,Information non comptabilisée. Pas un service d'information. Service non fourni par les canals spécifiés.
2018-2019,1357,Forensic Investigations,Enquêtes juricomptable,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,extern,mgnt,non,"Support Indigenous communities and organizations through confidential, professional and timely investgations of misuse of Departmental funds.","Soutenir les communautés et les organisations autochtones dans le cadre d’enquêtes confidentielles, professionnelles et opportunes sur l’utilisation abusive des fonds du Ministère.",https://www.rcaanc-cirnac.gc.ca/eng/1548855184180/1548855221307,https://www.rcaanc-cirnac.gc.ca/fra/1548855184180/1548855221307,Management and Oversight Services,Services de gestion et de surveillance,,PTC,ND,N,NA,NA,ND,ND,0,0,0,0,2,NA,NA,NA,NA,NA,NA,,"The number provided under “Number of Applications Through Other Channels” is the total of requests received throught telephone, referrals, mail and emails. This service does not utilize the following service delivery channel, and therefore data on use of this channel is not applicable: Online Applications.","Le nombre présenté sous le « Nombre d’applications via d’autres canaux » est le nombre total de demandes reçues par téléphone, par renvois, par courrier et par courriels. Ce service n’utilise pas les canaux de prestation de services suivants et par conséquent, les données relatives à l’utilisation de ce canal ne sont pas applicables : demandes en ligne."
2018-2019,1901,Canada Book Fund,Fonds du livre du Canada,Canadian Heritage,Patrimoine canadien,extern,gnc,non,"The Canada Book Fund (CBF) ensures access to a diverse range of Canadian-authored books nationally and internationally, by fostering a strong book industry that publishes and markets Canadian-authored books.","Le Fonds du livre du Canada (FLC) assure un accès à une grande diversité de livres d'auteurs canadiens tant au pays qu'à l'étranger, en favorisant une industrie canadienne du livre viable qui publie des livres d'auteurs canadiens et en fait la promotion.",https://www.canada.ca/en/canadian-heritage/services/funding/book-fund.html,https://www.canada.ca/fr/patrimoine-canadien/services/financement/fonds-livre.html,Cultural Industries Support and Development,Soutien et développement des industries culturelles,,econom,ND,N,Y,NA,ND,ND,6595,198,ND,521,ND,NA,NA,NA,NA,NA,NA,"tel,eml","The Canada Book Fund (CBF) provides financial assistance to Canadian organizations and publishers in the book publishing industry. This service is not provided to individuals. Funding is issued through grants, contributions and formula-funding. Service standards for funding decisions varies based on the type of program, program component, the scope of funding activities and takes into account the volume of applications for each program component.

Inquiries are directed to the program e-mail and the Departmental 1-866 number. Canadian Heritage is modernizing its business model with a new IT solution for all transfer payment programs. The Department is considering new ways to monitor and report on this service standard at the program level and by communication channels.","Le Fonds du livre du Canada (FLC) offre une aide financière aux organismes et aux éditeurs canadiens de l'industrie du livre. Ce service n'est pas offert aux particuliers. Le financement est accordé par le biais de subventions, de contributions et de financement par formule. Les normes de services pour la décision de financement varient en fonction du type de programme, de la composante du programme, de la portée des activités de financement du programme et tiennent compte du volume des demandes pour chaque composante du programme.

Les demandes de renseignements sont adressées au courriel du programme et au numéro 1-866 du Ministère. Patrimoine canadien modernise son modèle d'affaires avec une nouvelle solution informatique pour tous les programmes de paiement de transfert. Le Ministère envisage de nouvelles façons de surveiller et de faire rapport au niveau du programme, et ce, par voie de communication."
2018-2019,1134,Aboriginal and Treaty Rights Information System (ATRIS),Système d’information sur les droits ancestraux et issus de traités (SIDAIT),Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,"extern,enterprise,intern","its,res",prior,"ATRIS is a Web-based information system intended to map out the location of Indigenous communities and display information pertaining to their potential or established Aboriginal or treaty rights. It is used for assessing consultation responsibilities in order to fulfill the legal Duty to Consult. It is free and available to the public. The information is structured with different layers to adapt to the users’ needs, whether they are CIRNAC employees, federal public servants, or members of the public.","Le SIDAIT est un système d’information basé sur le Web destiné à cartographier l’emplacement des communautés autochtones et à afficher des informations relatives à leurs droits ancestraux ou issus de traités, établis ou potentiels. Il est utilisé par les ministères afin d’évaluer leurs responsabilités en matière de consultation dans le cadre de l’obligation légale de consulter. Il est gratuit et disponible pour le public. Les informations sont structurées en différentes couches pour s’adapter aux besoins des utilisateurs, qu’ils soient des employés de RCAANC, des fonctionnaires fédéraux d’autres ministères, ou des membres du public.","http://sidait-atris.aadnc-aandc.gc.ca/atris_online/home-accueil.aspx?lang=en,https://www.aadnc-aandc.gc.ca/eng/1100100014686/1100100014687","http://sidait-atris.aadnc-aandc.gc.ca/atris_online/home-accueil.aspx?lang=fr,https://www.aadnc-aandc.gc.ca/fra/1100100014686/1100100014687",Consultation and Accommodation,Consultation et accommodement,,"intern_gov,person,PTC",ND,N,NA,N,ND,ND,0,ND,ND,ND,387,Y,Y,Y,NA,NA,NA,eml,"GBA+ in process.
Number of Website Visits is currently unavailable.
This service does not utilize the following service delivery channels, and therefore data on use of these channels is not applicable: Telephone, Online Applications, In-Person Applications, Applications by Mail.","ACS+ en processus.
Le nombre de visites sur le site Web n'est actuellement pas disponible.
Ce service n’utilise pas les canaux de prestation de services suivants. Par conséquent, les données relatives à l’utilisation de ces canaux ne sont pas applicables : demandes téléphoniques, demandes en ligne, demandes en personne, demandes par courrier."
2018-2019,1135,Modern Treaty Management Environment (MTME),Environnement de gestion  des traités modernes (EGTM),Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,enterprise,"mgnt,res",prior,"The Consultation and Accommodation Unit manages the development and maintenance of the Modern Treaty Management Environment (MTME) on behalf of the Modern Treaties Implementation Office, with the Implementation Office managing the system content. Federal officials record implementation activities, report on the implementation of Canada’s obligations, and monitor, perform analysis, and use MTME as a risk management tool.","L’Unité de la consultation et de l'accommodement gère le développement et la maintenance de l’environnement de gestion des traités modernes (EGTM) pour le Bureau de mise en œuvre des traités modernes, qui lui gère le contenu du système. Les fonctionnaires fédéraux consignent les activités de mise en œuvre, rendent compte de la mise en œuvre des obligations du Canada et surveillent, effectuent des analyses et utilisent l’EGTM comme outil de gestion des risques.",,,Management and Implementation of Agreements and Treaties,Gestion et mise en oeuvre des accords et traités,,intern_gov,ND,N,NA,N,ND,ND,0,ND,ND,ND,ND,Y,Y,Y,NA,NA,NA,"eml,tel,person","GBA+ in process.
Number of Website Visits is currently unavailable.
This service does not utilize the following service delivery channels, and therefore data on use of these channels is not applicable: Telephone, Online Applications, In-Person Applications, Applications by Mail.","ACS+ en processus.
Le nombre de visites sur le site Web n'est actuellement pas disponible.
Ce service n’utilise pas les canaux de prestation de services suivants. Par conséquent, les données relatives à l’utilisation de ces canaux ne sont pas applicables : demandes téléphoniques, demandes en ligne, demandes en personne, demandes par courrier."
2018-2019,1145,Maintain and update the Indian Register,Tenir le Registre des Indiens et le mettre à jour,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,extern,mgnt,non,The Department updates Band Lists pursuant to the Indian Act. Newly entitled applicants are registered and the Indian Registry System is updated.,Le ministère met à jour les listes de bande conformément à la Loi sur les Indiens. Les personnes nouvellement admissibles sont inscrites et le Système d’inscription des Indiens est mis à jour.,,,Individual Affairs,Affaires individuelles,2018-2019,person,ND,N,NA,N,ND,ND,300971,28508,0,0,ND,N,N,N,N,N,N,"tel,person,eml,post","This service does not utilize the following service delivery channels, and therefore data on use of these channels is not applicable: Online Applications, Applications through other channels. Data for the following service delivery channels is not currently available: In-person applications, Applications by mail.","Ce service n’utilise pas les canaux de prestation de services suivants et, par conséquent, les données relatives à l’utilisation de ces canaux ne sont pas applicables : demandes téléphoniques, visites sur le site Web, demandes en ligne, demandes en personne, demandes par courrier."
2018-2019,1736,Public Enquiries,Renseignements au public,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,"extern,intern","im,comm",prior,"The Public Enquiries Contact Centre is the primary service provider for incoming enquiries regarding the department's programs and services. (National toll-free phone line, e-mail, fax and TTY line) and is the main distribution point for more than 200 departmental publications.","Le Centre de contact des demandes de renseignements du public est le principal fournisseur de services pour les demandes de renseignements entrantes relativement aux programmes et aux services du ministère (ligne téléphonique nationale sans frais, courriel, télécopieur et ligne ATS) et il est le principal point de distribution de plus de 200 publications ministérielles.","https://www.aadnc-aandc.gc.ca/eng/1291132820288/1291132853616,http://pse5-esd5.aadnc-aandc.gc.ca/pubcbw/publication/catalog.aspx?l=E","https://www.aadnc-aandc.gc.ca/fra/1291132820288/1291132853616,http://pse5-esd5.aadnc-aandc.gc.ca/pubcbw/publication/catalog.aspx?l=F",Information Management Services,Services de gestion de l'information,,"intern_gov,person,PTC",ND,N,NA,NA,ND,724,ND,47749,156,70,9900,NA,NA,NA,NA,NA,NA,"tel,person,eml,fax,post,onl,oth","The numbers provided are for both CIRNAC and ISC. Information and data is common across both departments. The public enquiries contact centre answered 47,749 enquiries by phone, 9577 enquiries by e-mail and 333 enquiries by fax. The website visits is based on the Contact Us page which lists other contact points apart from this service. It is not possible to isolate those visits that were made specifically to the PECC.","Les nombres fournis sont pour RCAANC et SAC. Les renseignements et les données sont partagés par les deux ministères. Le centre d’appels du public a répondu à 47 749 demandes par téléphone, à 9 577 demandes par courrier électronique et à 333 demandes par télécopieur. Le nombre de visites du site Web est fondé sur la page Contactez-nous, qui présente d’autres points de contact que ce service. Il n’est pas possible d’isoler les visites effectuées particulièrement pour le CCRP."
2018-2019,878,"Registration of a Cells, Tissues and Organs (CTO) Establishment","Inscription d'un établissement des Cellules, des Tissus et des Organes (CTO)",Health Canada,Santé Canada,extern,"reg_vol,reg",essent,"Health Canada issues a decision on an application for registration of a cell, tissue and organ (CTO) establishment, including annual review applications, from the receipt of a complete application to ensure safety requirements are met with respect to processing, storage, record keeping, distribution, importation, error, accident, and adverse reaction investigation and reporting. - (ROEB)","Santé Canada rend une décision relative à une demande d'inscription d'un établissement des cellules, des tissus et des organes (CTO), ce qui comprend des demandes d'examen annuel, à partir de la réception d'une demande complète pour s'assurer  que les exigences de sécurité sont respectées en ce qui concerne le traitement, le stockage, la tenue de registres, la distribution, l'importation, les erreurs, les accidents ainsi que la réalisation d'enquêtes et production de rapports sur les effets nocifs. - (DGORAL)",https://www.canada.ca/en/health-canada/corporate/about-health-canada/legislation-guidelines/acts-regulations/service-standards-high-volume-regulatory-authorizations/service-standard-registration-establishment-under-safety-human-cells-tissues-organs-transplantation-regulations.html,https://www.canada.ca/fr/sante-canada/organisation/a-propos-sante-canada/legislation-lignes-directrices/lois-reglements/normes-service-autorisations-reglementaires-demande-elevee/norme-service-inscription-etablissement-vertu-reglement-securite-cellules-tissus-organes-humains-destines-transplantation.html,"Organs, Tissues and Blood","Organes, tissus et sang",,"econom,NGO",ND,N,N,N,ND,0,0,0,0,0,116,NA,NA,NA,NA,NA,NA,eml,"We do not have statistics on the number of telephone inquiries nor website hits. Note that the data is not extractable, it is all manual work.","Nous n'avons pas de statistiques sur le nombre de demandes de renseignements par téléphone ni le nombre de clics pour le site web. Les données ne peuvent pas être extraites, puisque c'est du travail manuel."
2018-2019,1806,Mental Wellness - Management of Grants and Contributions,Mieux-être mental – Gestion des subventions et contributions,Department of Indigenous Services,Ministère des Services aux Autochtones,extern,gnc,non,"Provision of funding, advice and expertise for the delivery mental wellness  health services by third parties (communities, Tribal Councils, Indigenous Health organizations, etc.).","Offre de financement, de conseils et d’expertise pour la prestation de services de mieux être mental par des tiers (communautés, conseils tribaux, organisations de santé autochtones, etc.).",,,Mental Wellness,Bien-Être mental,2018-2019,"person,PTC",ND,N,NA,N,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,oth,Service Delivery Channels will vary in relation to community needs and capacity.,Les modes de prestation de services varieront en fonction des besoins et de la capacité de la communauté.
2018-2019,850,Category A - Authorizations under the Pest Control Product Regulations,Catégorie A - L'autorisation en vertu du Règlement sur les produits antiparasitaires,Health Canada,Santé Canada,extern,reg_vol,non,"Includes submissions to register new active ingredients and their companion end-use product(s), applications to add a major new use to registered pesticide, and submissions to specify a maximum residue limit for a previously unassessed active. User Requested Minor Use Registrations (URMURs) are also included in this category. (PMRA)","Demandes d'homologation de nouveaux principes actifs et de la ou des préparations commerciales connexes, ou ajout d'une nouvelle utilisation importante à un produit déjà homologué ; demandes visant la définition d'une limite maximale de résidus pour un principe actif non encore évalué; et demandes d'homologation dans le cadre du Programme d’usage limité à la demande des utilisateurs (PHULDU). (ARLA)",https://www.canada.ca/en/health-canada/services/consumer-product-safety/pesticides-pest-management/registrants-applicants.html,https://www.canada.ca/fr/sante-canada/services/securite-produits-consommation/pesticides-lutte-antiparasitaire/titulaires-demandeurs.html,Pesticides,Pesticides,2014-2015,econom,ND,Y,N,NA,ND,ND,ND,ND,ND,ND,ND,Y,Y,Y,N,N,N,"tel,onl","Regarding feedback options, in addition to the availability of the Pest Management Information Service, Section 5.6 of Regulatory Directive DIR2017-01, Management of Submissions Policy, details dispute resolution options and the escalation process.

Regarding all service volumetrics, this inventory represents a first draft for PMRA. The availability of data is being confirmed and the data analyzed to verify that it aligns with the services as reflected here (i.e. metric information may not be available separated by service given shared channels of delivery)","Concernant les options de rétroaction, en plus du Service de renseignements sur la lutte antiparasitaire, l'article 5.6 de la directive DIR2017-01 intitulée """"Politique sur la gestion des demandes d'homologation"""" précise les options de résolution des différends et le processus de renvoi au niveau supérieur.

Concernant la mesure du volume de service, cet inventaire est une première ébauche pour l'ARLA. La disponibilité des données est en train d'être confirmée, et les données sont analysées pour en vérifier la concordance avec les services, comme dans le cas présent (c'est-à-dire que des mesures peuvent ne pas être obtenues par service, en raison des voies communes d'acheminement)."
2018-2019,1776,Clean Water and Wastewater Fund (CWWF),Fonds pour l'eau potable et le traitement des eaux usées (FEPTEU),Infrastructure Canada,Infrastructure Canada,extern,gnc,non,"The Clean Water and Wastewater Fund provides funding to projects that contribute to the rehabilitation of both water treatment and distribution infrastructure and existing wastewater and storm water treatment systems; collection and conveyance infrastructure; and initiatives that improve asset management, system optimization, and planning for future upgrades to water and wastewater systems.

The Clean Water and Wastewater Fund started in 2016-2017 and is schedule to end in 2019-2020.
As of March 31, 2018, no additional project proposals are being accepted under this program.","Le Fonds pour l'eau potable et le traitement des eaux usées offre du financement pour des projets visant la remise en état de l'infrastructure de traitement et de distribution de l'eau, les infrastructures de traitement des eaux usées et pluviales, les infrastructures de collecte et de transport, ainsi que les initiatives visant à améliorer la gestion d'actifs, l'optimisation des systèmes et la planification d'améliorations futures des systèmes d'eau potable et d'eaux usées.

Le Fonds pour l'eau potable et le traitement des eaux usées a été lancé en 2016-2017 et devrait prendre fin en 2019-2020.
Depuis le 31 mars 2018, aucune proposition de projet additionnelle n'est acceptée aux termes de ce programme.",,,Investing in Canada Phase 1 - Funding Allocations for Provinces and Territories,Phase 1 du plan Investir dans le Canada – Allocations de financement pour les provinces et les territoires,2016-2017,PTC,ND,N,NA,NA,ND,ND,ND,0,ND,ND,ND,NA,NA,NA,NA,NA,NA,"tel,person,eml","- Numerous calls between INFC and funding recipients.
- No new applications in Fiscal Year 2018-2019.","- De nombreux appels entre l'INFC et les bénéficiaires de financement.
- Aucune nouvelle demande pour l'année fiscale 2018-2019."
2018-2019,247,Climate Change Funding Programs - Low Carbon Economy Challenge: Champions Stream,Défi pour une économie à faibles émissions de carbone: volet des champions,Environment and Climate Change Canada,Environnement et Changement climatique Canada,extern,gnc,non,The Low Carbon Economy Challenge is part of the Low Carbon Economy Fund. It leverages Canadian ingenuity to reduce greenhouse gas emissions and generate clean growth in support of Canada's clean growth and climate action plan (the Pan-Canadian Framework on Clean Growth and Climate Change).,"Le Défi pour une économie à faibles émissions de carbone fait partie du Fonds pour une économie à faibles émissions de carbone. Il tire parti de l'ingéniosité canadienne pour réduire les émissions de gaz à effet de serre et générer une croissance propre à l'appui du plan canadien sur la croissance propre et les changements climatiques, le Cadre pancanadien sur la croissance propre et les changements climatiques.",https://www.canada.ca/en/environment-climate-change/services/climate-change/low-carbon-economy-fund/challenge.html,https://www.canada.ca/fr/environnement-changement-climatique/services/changements-climatiques/fonds-economie-faibles-emissions-carbone/defi.html,Clean Growth and Climate Change Mitigation,Croissance propre et atténuation des changements climatiques,2018-2019,"econom,PTC",ND,N,Y,NA,ND,666,33217,0,0,0,0,Y,Y,Y,Y,N,N,,Information related to this service is available online. Some information requires a user account and all funding recipients must submit an application. Funding agreements are entered into with successful applicants and claims are submitted before payments are issued.,Des renseignements liés à ce service sont disponibles en ligne. Certains renseignements demandent un compte utilisateur et tout bénéficiaire de financement doit soumettre une demande. Les ententes de financement sont conclues avec les candidats retenus et les dépenses sont soumises avant que les paiements soient effectués.
2018-2019,1774,New Building Canada Fund – Provincial-Territorial Infrastructure Component – Small Communities Fund (PTIC-SCF),Nouveau Fonds Chantiers Canada – volet Infrastructures provinciales-territoriales – Fonds des petites collectivités (VIPT-FPC),Infrastructure Canada,Infrastructure Canada,extern,gnc,non,"The PTIC-SCF supports projects of national, regional and local significance that contribute to economic growth, a clean environment and stronger communities. Projects will allow people and goods to move more freely, increase the potential for innovation and economic development, and help to improve the environment and support stronger, safer communities.

The PTIC-SCF started in 2014-2015 and is schedule to end in 2023-2024.","Le Nouveau Fonds Chantiers Canada – volet Infrastructures provinciales-territoriales – Fonds des petites collectivités représente 10 p. 100 de l'enveloppe de financement totale du volet Infrastructures provinciales-territoriales. Ce sous-programme contribue au financement des projets d'infrastructure dans les petites collectivités dont la population est inférieure ou égale à 100 000 personnes. Le VIPT-FPC appuie des projets d'envergure nationale, régionale et locale qui contribuent à atteindre les objectifs liés à la croissance économique, à l'assainissement de l'environnement et au renforcement des collectivités. Les projets permettront aux personnes et aux marchandises de circuler plus librement, d'augmenter le potentiel d'innovation et le développement économique, d'assainir l'environnement et de favoriser l'édification de collectivités plus fortes et plus sécuritaires.

Le VIPT-FPC a été lancé en 2014-2015 et devrait prendre fin en 2023-2024.",,,New Building Canada Fund - Funding Allocations for Provinces and Territories,Nouveau Fonds Chantiers Canada – Allocations de financement pour les provinces et les territoires,,PTC,ND,N,NA,NA,ND,0,ND,0,0,0,0,NA,NA,NA,NA,NA,NA,"tel,person,eml","- Numerous calls between INFC and funding recipients.
- No new applications in Fiscal Year 2018-2019","- De nombreux appels entre l'INFC et les bénéficiaires de financement.
- Aucune nouvelle demande pour l'année fiscale 2018-2019."
2018-2019,874,Certificate of Pharmaceutical Product (CPP) and Good Manufacturing Practices (GMP) Certificates,Certificat de produit pharmaceutique  (CPP) et Certificat de Bonnes Pratiques de Fabrication (BPF),Health Canada,Santé Canada,extern,reg,non,"A CPP is a certificate issued by the Health Product Compliance Directorate establishing the market authorization status of the drug product listed and the GMP status of the fabricator of the drug product.This certificate is in the format recommended by the WHO. 

A GMP certificate is a certificate issued by the Health Product Compliance Directorate establishing the GMP status of an establishment and does not pertain to a particular drug product. - (ROEB)","Un CPP est un certificat émis par la Direction de la conformité des produits de santé décrivant le statut d'authorisation de mise sur le marché d'un produit pharmaceutique et la conformité du fabricant du produit pharmaceutique aux BPF. Ce certificat respecte le format recommandé par l'Organisation mondiale de la Santé (OMS). - (DGORAL)

Un certificat de BPF est un certificat émis par la Direction de la conformité des produits de santé établissant la conformité de l'établissement avec les BPF et ne concerne pas un produit pharmaceutique en particulier.",https://www.canada.ca/en/health-canada/services/drugs-health-products/compliance-enforcement/establishment-licences/directives-guidance-documents-policies/guidance-application-certificate-pharmaceutical-product-0024/document.html,https://www.canada.ca/fr/sante-canada/services/medicaments-produits-sante/conformite-application-loi/licences-etablissement/directives-documents-orientation-politiques/guide-certificat-produit-pharmaceutique-0024/document.html,Pharmaceutical Drugs,Produits pharmaceutiques,,econom,ND,Y,N,N,ND,0,0,0,0,3028,0,NA,NA,NA,NA,NA,NA,,"We do not have statistics on the number of telephone inquiries, and the number of website visits. CPP applications are submitted by mail therefore none are received online or in person.",Nous ne disposons pas de statistiques sur le nombre de demandes de renseignements téléphoniques et le nombre de visites sur le site Web. Les demandes de CPP sont soumises par courrier alors aucune n'est recu en personne ou par voie electronique.
