fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2016-2017,843,GCdocs,GCdocs,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,im,crit,"GCdocs is the official enterprise document and records management (EDRM) solution of the Government of Canada. It is an automated bilingual archiving and IM tool that helps organizations meet their IM life cycle management obligations. The GCdocs EPMO (Enterprise Program Management Office) assists organizations in their standardization, consolidation, and re-engineering of EDRM practices; helps fills IM gaps that hinder the broad deployment; and provides IM tools, templates, and best practices while assisting organizations in their deployment.","GCdocs est la solution officielle de gestion des documents et des dossiers d’entreprise (SGDDE) du gouvernement du Canada. Il s’agit d’un système automatisé bilingue d’archivage et de gestion de l’information (GI) qui aide les organisations à s’acquitter de leurs obligations de gestion du cycle de vie de l’information. Le Bureau de gestion du programme organisationnel (BGPO) GCdocs aide les organisations à normaliser, à renforcer et à restructurer leurs pratiques de GDDE, contribue à corriger les lacunes en matière de GI qui nuisent à un déploiement à grande échelle, et fournit des outils de GI, des modèles et des pratiques exemplaires tout en aidant les organisations à procéder au déploiement.",http://www.gcpedia.gc.ca/wiki/GCdocsProgram/Implementation_Team/Service/Service_Catalogue,http://www.gcpedia.gc.ca/wiki/GCdocsProgram/Implementation_Team/Service/Service_Catalogue?setlang=fr&uselang=fr,Government of Canada Administration Services Sub-Program,Sous-programme des Services administratifs du gouvernement du Canada,NA,intern_gov,NA,Y,N,ND,ND,0,0,0,0,0,0,N,N,Y,N,N,Y,,,
2016-2017,844,Shared Case Management System,Système de gestion de cas partagé,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,im,non,"The Shared Case Management System (SCMS) provides a shared common case management solution to departments and agencies across the Government of Canada. SCMS enables an organization or person to automate, manage, track and control activities, tasks and workflow processes. The service model includes providing application management services, including hosting services on a single, common Government of Canada instance.","Le Système de gestion de cas partagé (SGCP) offre une solution commune de gestion des cas aux ministères et aux organismes à l’échelle du gouvernement du Canada. Le SGCP permet aux organisations et aux personnes d’automatiser et de gérer les activités, les tâches et le flux des travaux, et d’en assurer le suivi et le contrôle. Le modèle de service prévoit des services de gestion d’application, et notamment des services d’hébergement au sein d’une seule instance commune du gouvernement du Canada.",http://www.gcpedia.gc.ca/wiki/GCcase,http://www.gcpedia.gc.ca/wiki/Gccas,Government of Canada Administrative Services Sub-Program,Sous-programme des Services administratifs du gouvernement du Canada,NA,intern_gov,NA,N,N,ND,ND,0,0,0,0,0,0,N,N,N,N,N,N,,,
2016-2017,1147,MyGCHR,MesRHGC,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,hr,non,"PWGSC MyGCHR Program establishes a standard service for the delivery of a common Human Resource solution for the Government of Canada to improve the effectiveness and efficiency of human resources management, enable effective decision-making and reduce the total cost of GC ownership.","Le Programme de MesRHGC de TPSGC établit la norme de service pour ce qui est de la prestation d’une solution commune en ressources humaines pour le gouvernement du Canada afin d’améliorer l’efficacité et l’efficience de la gestion des ressources humaines, de permettre la prise de décisions éclairées et de réduire le coût total de propriété pour le gouvernement du Canada.",https://mygchr-mesrhgc.securise-secure.gc.ca/GC91PRD/signon.html,https://mygchr-mesrhgc.securise-secure.gc.ca/GC91PRD/signon.html,Government of Canada Administrative Services Sub-Program,Sous-programme des Services administratifs du gouvernement du Canada,NA,intern_gov,NA,Y,N,ND,ND,40713,0,0,0,0,0,Y,Y,Y,N,N,N,,,
2016-2017,905,Canadian General Standards Board,Office des normes générales du Canada,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,"extern,enterprise",adv,non,"The Canadian General Standards Board provides standards development and conformity assessment services, including programs for certification of products and services, registration of quality and environmental management systems, and related services. These services are provided in support of economic, regulatory, procurement, health, safety and environmental interests.","L’Office des normes générales du Canada (ONGC) offre des services d’élaboration de normes et d’évaluation de la conformité, y compris des programmes de certification des produits et des services, l’enregistrement de systèmes de gestion de la qualité et de l’environnement, et des services connexes. Ces services servent à appuyer les intérêts en matière d’économie, de réglementation, d’approvisionnement, de santé, de sécurité et d’environnement.",https://www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/ongc-cgsb/index-fra.html,Standards Development and Certification,Élaboration de normes et certification,NA,"econom,intern_gov",NA,Y,N,ND,ND,0,0,0,0,0,0,N,N,N,N,N,N,,,
2016-2017,906,Seized Property Management,Gestion des biens saisis,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,"extern,enterprise",adv,non,"The Seized Property Management Directorate (SPMD) of Public Works and Government Services Canada (PWGSC) manages assets, including those seized or restrained under specific sections of the Criminal Code, the Controlled Drugs and Substances Act and the Proceeds of Crime (Money-Laundering) and Terrorist Financing Act.","La Direction de la gestion des biens saisis (DGBS) de Travaux publics et Services gouvernementaux Canada (TPSGC) s’occupe de la gestion des biens saisis ou bloqués aux termes de certains articles du Code criminel, de la Loi réglementant certaines drogues et autres substances et de la Loi sur le recyclage des produits de la criminalité et le financement des activités terroristes.",http://www.tpsgc-pwgsc.gc.ca/app-acq/gbs-spm/index-eng.html,http://www.tpsgc-pwgsc.gc.ca/app-acq/gbs-spm/index-fra.html,Asset Disposal,Aliénation des biens,NA,"intern_gov,PTC",NA,N,N,ND,ND,0,0,0,0,0,0,N,N,N,N,N,N,,,
2016-2017,908,GCSurplus,GCSurplus,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,"extern,enterprise",mat,non,"GCSurplus sells moveable assets like working electronics, office equipment, vehicles as well as moveable capital assets like ships and planes on behalf of 100 federal Departments and Agencies.","GCSurplus vend des biens mobiliers comme le matériel électronique fonctionnel, l’équipement de bureau et les véhicules, ainsi que des biens immobilisés comme des navires et des avions pour plus de 100 ministères et organismes fédéraux.",https://www.gcsurplus.ca/mn-eng.cfm,https://www.gcsurplus.ca/mn-fra.cfm,Asset Disposal,Aliénation des biens,NA,"intern_gov,person",NA,N,N,ND,ND,0,0,0,0,0,0,Y,NA,Y,Y,Y,Y,,,
2016-2017,960,Shared Travel Services,Services de voyage partagés,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,adv,non,"The Shared Travel Services (STS) Portal, provided by travel management company Hogg Robinson Group (HRG), is the gateway to the Government of Canada’s (GC) travel management solution for GC employees and authorized contractors.","Le Portail des Services de voyage partagés (SVP), fourni par l’entreprise de gestion des voyages Hogg Robinson Group (HRG), est la passerelle permettant aux fonctionnaires fédéraux et aux entrepreneurs autorisés d’accéder à la solution de gestion des voyages du gouvernement du Canada.",https://isuite6.hrgworldwide.com/gcportal/en-ca/sts.aspx,https://isuite6.hrgworldwide.com/gcportal/fr-ca/sts.aspx,Shared Travel Services,Services de voyage partagés,NA,intern_gov,NA,N,N,ND,ND,0,0,0,0,0,0,N,N,N,N,N,N,,,
2016-2017,909,Advertising – Coordination and Training Services,Publicité – coordination et services de formation,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,comm,non,"The Advertising Coordination and Partnerships Directorate provides mandatory coordination and advisory services on advertising and support for marketing communications partnering arrangements. It also promotes continuous learning, information sharing, and best practices through training opportunities and working tools for departments to increase knowledge and skills within the GC",La Direction de la coordination de la publicité et des partenariats (DCPP) fournit des services obligatoires de coordination et des services-conseils quant à la publicité et offre du soutien pour les ententes de partenariat en marketing et en communications. Elle s’occupe aussi de promouvoir l’apprentissage continu et la mise en commun de l’information et des pratiques exemplaires grâce à des possibilités de formation et des outils de travail permettant d’améliorer les connaissances et les compétences des employés du gouvernement du Canada.,https://www.canada.ca/en/treasury-board-secretariat/topics/government-communications/advertising-requirements.html,https://www.canada.ca/fr/secretariat-conseil-tresor/sujets/communications-gouvernementales/exigences-publicite.html,Government Information Services,Services d’information du gouvernement,NA,intern_gov,NA,N,N,ND,ND,0,0,0,912,0,0,Y,NA,Y,Y,Y,N,,,
2016-2017,910,Public Opinion Research – Coordination and Training Services,Recherche sur l’opinion publique – coordination et services de formation,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,comm,non,PWGSC's Public Opinion Research Directorate provides mandatory coordination and advisory services to Government of Canada organizations on public opinion research. It also fosters partnerships and the sharing of public opinion research across the federal government.,La Direction de la recherche sur l’opinion publique (DROP) de TPSGC fournit des services obligatoires de coordination et des services-conseils en recherche sur l’opinion publique (ROP) aux organisations du gouvernement du Canada. Elle favorise en outre l’établissement de partenariats et l’échange d’information sur la ROP à l’échelle du gouvernement fédéral.,http://www.tpsgc-pwgsc.gc.ca/rop-por/index-eng.html,http://www.tpsgc-pwgsc.gc.ca/rop-por/index-fra.html,Government Information Services,Services d’information du gouvernement,NA,intern_gov,NA,N,N,ND,ND,0,0,0,0,0,0,N,NA,N,N,N,N,,,
2016-2017,911,"Canada Gazette – Publication of Official Notices, Laws and Regulations","Gazette du Canada – publication d’avis officiels, de lois et de règlements",Public Services and Procurement Canada,Services publics et Approvisionnement Canada,"extern,enterprise",comm,"essent,crit","Published within the Canada Gazette are new statutes and regulations, proposed regulations, decisions of administrative boards and an assortment of government notices. Private sector notices which are required by statute to be published to inform the public also appear in the Canada Gazette.","La Gazette du Canada publie les nouvelles lois et les nouveaux règlements, les règlements projetés, les décisions de conseils administratifs et divers avis provenant du gouvernement fédéral. Des avis du secteur privé, qui doivent être publiés dans la Gazette du Canada conformément à une loi ou à un règlement, y figurent aussi.",http://www.gazette.gc.ca/accueil-home-eng.html,http://www.gazette.gc.ca/accueil-home-fra.html,Government Information Services,Services d’information du gouvernement,NA,"econom,intern_gov,person",NA,N,N,ND,ND,0,0,0,0,0,0,N,NA,N,N,NA,N,,,
2016-2017,913,Electronic Access to Publications,Accès électronique aux publications,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,"extern,enterprise",comm,non,Publishing and Depository Services (PDS) acquires and catalogues an extensive variety of Government of Canada publications. Some publications are listed for reference purposes only while others are available in portable downloadable electronic format.,Les Éditions et les Services de dépôt (ESD) s’occupent d’obtenir et de cataloguer un vaste éventail de publications du gouvernement du Canada. Certaines de ces publications sont répertoriées à titre de référence seulement tandis que d’autres sont disponibles en format électronique téléchargeable.,https://www.tpsgc-pwgsc.gc.ca/comm/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/comm/index-fra.html,Government Information Services,Services d’information du gouvernement,NA,"econom,intern_gov,person",NA,N,N,ND,ND,7924,0,4645,0,964,0,NA,NA,NA,NA,NA,N,,,
2016-2017,pwgsc-tpsgc - 55,Electronic Media Monitoring,Suivi électronique des médias,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,comm,non,PWGSC's Electronic Media Monitoring (EMM) Program provides a cost-efficient optional common service to assist departments and agencies meet their responsibilities to monitor and analyze the public environment.,Le Programme de suivi électronique des médias (PSEM) de TPSGC fournit des services communs facultatifs et économiques pour aider les ministères et les organismes à assumer leurs responsabilités de surveillance et d’analyse de l’environnement public.,https://www.tpsgc-pwgsc.gc.ca/sem-emm/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/sem-emm/index-fra.html,Government Information Services,Services d’information du gouvernement,NA,intern_gov,NA,N,N,ND,ND,0,0,0,0,0,0,N,NA,N,N,N,N,,,
2016-2017,8,Email,Courriel,Shared Services Canada,Services partagés Canada,enterprise,its,prior,"Email enables individuals working for the Government of Canada to send and receive electronic mail messages and to manage a calendar, tasks, an address book and personal contacts.","Le service de courriel permet aux employés du gouvernement du Canada d’envoyer et de recevoir des messages par voie électronique et de gérer un calendrier, des tâches, un carnet d’adresses et une liste de contacts personnels.",,,Email and Mobile Enterprise Server Services,Services de courriel et de serveur d’entreprise pour appareils mobiles,NA,intern_gov,NA,N,NA,ND,ND,1597,0,35,0,0,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,14,GC WAN,Réseau étendu du RGC,Shared Services Canada,Services partagés Canada,enterprise,its,prior,"GC WAN is a fully managed network service that interconnects partner or client locations across metropolitan, regional, national or international boundaries. This service provides enterprise WAN connectivity for data centres and GC buildings and locations. It interconnects users and computers from national and international locations to each other and the Internet, while supporting business applications for simultaneous voice, data and video communications, as required.","Le réseau étendu (RE) du gouvernement du Canada (GC) est un service réseau pleinement géré qui interrelie les installations des partenaires et des clients à l’échelle métropolitaine, régionale, nationale et internationale. Ce service fournit une connectivité de RE d'entreprise aux centres de données ainsi qu'aux immeubles et aux emplacements du GC. Il fait le lien entre les utilisateurs et les ordinateurs aux emplacements nationaux et internationaux et les relie à Internet tout en soutenant les applications opérationnelles permettant la transmission simultanée de la voix, des données et de l’image, au besoin.",,,Data Network Infrastructure Services,Services d’infrastructure des réseaux de données,NA,intern_gov,NA,N,NA,ND,ND,1308,0,103,0,0,0,N,N,N,N,N,N,,,
2016-2017,15,Mobile Devices,Appareils mobiles,Shared Services Canada,Services partagés Canada,enterprise,its,prior,"Mobile Device provides cellular phones, smartphones and cellular data devices, along with their service plans. Specialized solutions for emergency-response personnel and senior executives on travel status are also available.","Ce service fournit des téléphones cellulaires, des téléphones intelligents et des dispositifs de données cellulaires et leurs forfaits de services. Des solutions spécialisées pour le personnel d’intervention d’urgence et les cadres supérieurs en déplacement sont également offertes.",,,Voice Network Services,Services de réseau vocal,NA,intern_gov,NA,N,NA,ND,ND,46730,0,778,2,0,0,NA,Y,Y,Y,Y,N,,,
2016-2017,16,Videoconferencing,Vidéoconférence,Shared Services Canada,Services partagés Canada,enterprise,its,prior,"An integrated, standardized service that provides Government of Canada employees the ability to connect video enabled boardrooms and video enabled desktop endpoints between departments on the Government of Canada shared metropolitan network.",Service intégré et normalisé permettant aux employés fédéraux d’assurer une transmission vidéo entre des salles de conférence et des ordinateurs de bureau de divers ministères connectés au réseau métropolitain du gouvernement du Canada.,,,Conferencing Services,Services de conférence,NA,intern_gov,NA,N,NA,ND,ND,8841,0,14,0,0,0,Y,N,Y,N,Y,Y,,,
2016-2017,17,Contact Centre,Centre de contact,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Contact Centre provides a centralized contact centre through which all customer contacts are managed. The service includes a variety of methods for customers to access the contact centre, including 'call', 'click' or 'connect' options.","Le centre de contact fournit un service centralisé grâce auquel tous les contacts du client sont gérés. Le service comprend diverses méthodes permettant aux clients d’accéder au centre, y compris les options 'appeler', 'cliquer' ou 'connecter'.",,,Contact/Call Centre Services,Services de centre de contact et d’appels,NA,intern_gov,NA,N,NA,ND,ND,2913,0,12,0,0,0,NA,N,N,NA,N,N,,,
2016-2017,20,High-performance Computing,Calcul de haute performance,Shared Services Canada,Services partagés Canada,enterprise,its,non,"High Performance Computing provides a fully managed platform for extreme performance computing needs, such as intermittent computing or steady-state heavy computing in both research and production environments.","Le service de calcul de haute performance offre une plateforme entièrement gérée pour répondre aux besoins très élevés en calcul de performance, comme le calcul intermittent ou les demandes constantes et importantes de calcul dans les environnements de recherche et de production.",,,Utility Computing Services,Services d’informatique utilitaire,NA,intern_gov,NA,N,NA,ND,ND,2656,0,7,0,0,0,NA,N,N,N,N,N,,,
2016-2017,33,Toll-free Voice,Appels sans frais,Shared Services Canada,Services partagés Canada,enterprise,its,non,Toll-Free Voice provides toll-free (1-800) access to Government of Canada (GC) departments and agencies across Canada.,Ce service fournit un numéro d’accès sans frais (1-800) aux ministères ou aux organismes du gouvernement du Canada partout au pays.,,,Voice Network Services,Services de réseau vocal,NA,intern_gov,NA,N,NA,ND,ND,99,0,5,0,0,0,NA,Y,Y,N,N,N,,,
2016-2017,34,Fixed Line (Landline) Phones,Téléphones fixes (filaires),Shared Services Canada,Services partagés Canada,enterprise,its,non,"Fixed Telephony supplies and installs telephone systems, services and devices, including: Voice over IP (VoIP), Centrex, PBX, Key systems.","Ce service offre et installe des systèmes, services et appareils téléphoniques (voix sur IP [VoIP], Centrex, PBX et systèmes téléphoniques à touches).",,,Voice Network Services,Services de réseau vocal,NA,intern_gov,NA,N,NA,ND,ND,40273,0,120,1,0,0,NA,N,N,N,N,N,,,
2016-2017,ssc-spc - 10,Software Provisioning,Approvisionnement en logiciels,Shared Services Canada,Services partagés Canada,enterprise,its,non,"SSC provides and pays for workplace technology devices (WTD) software for its 43 partner organizations, which have already transferred funds earmarked for WTD software to SSC. Clients (organizations that are not one of SSC's partner departments and agencies) are also required to obtain WTD software from SSC, but will assume the costs. The Software Provisioning Service provides an end-to-end request fulfillment process for WTD software for departmental and agency IT organizations.","SPC fournit et paie les logiciels des appareils technologiques en milieu de travail (ATMT) pour ses 43 organisations partenaires, qui ont déjà transféré à SPC les fonds réservés à ces logiciels. Les clients (organisations qui ne sont pas un ministère ou un organisme partenaire de SPC) doivent également obtenir des logiciels des ATMT auprès de SPC, mais en assumeront les coûts. Le Service d’approvisionnement en logiciels assure un processus d’exécution des demandes de bout en bout pour les logiciels des ATMT, destinés aux organisations de TI des ministères et des organismes.",,,Desktop and Office Productivity Suite Services,Services de progiciels de bureau et de bureautique,NA,intern_gov,NA,N,NA,ND,ND,2175,0,0,0,0,0,N,N,N,N,N,N,,,
2016-2017,ssc-spc - 11,File,Fichiers,Shared Services Canada,Services partagés Canada,enterprise,its,non,"SSC File Services for partners currently provides file share services that are centralized, scalable, online storage solutions for unstructured data. It includes root share management, quota management, data migrations, data capacity trending and reporting.  SSC is also working to provide future cloud-based file solutions for partners, which will allow for offline data, and data cross-platform synchronization among devices using a new and efficient way to manage unstructured data.","Les Services de fichiers de SPC pour les partenaires fournissent des services de partage de fichiers qui sont centralisés et évolutifs, et des solutions de stockage en ligne pour les données non structurées. Ils comportent la gestion des échanges de base, la gestion des quotas, la migration des données, ainsi que l'établissement des tendances et des rapports en matière de capacité de données.  SPC s'efforce également d'offrir aux partenaires des solutions de fichiers infonuagiques, qui permettront la synchronisation multiplateforme des données et des données hors ligne d'un appareil à l'autre, en utilisant une manière nouvelle et efficace de gérer les données non structurées.",,,File/Print Services,Services de fichiers et d’impression,NA,intern_gov,NA,N,NA,ND,ND,2662,0,5,0,0,0,NA,N,N,N,N,N,,,
2016-2017,ssc-spc - 12,Distributed Print,Impressions répartie,Shared Services Canada,Services partagés Canada,enterprise,its,non,Distributed Print provides industry-standard access to printing services for servers within the Government of Canada network.,Le service d'impression répartie fournit à l'industrie un accès normalisé aux services d'impression pour les serveurs au sein du réseau du gouvernement du Canada.,,,File/Print Services,Services de fichiers et d’impression,NA,intern_gov,NA,N,NA,ND,ND,3,0,0,0,0,0,NA,N,N,N,N,N,,,
2016-2017,35,Bulk Print,Impression en bloc,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Bulk Print provides standardized and fully managed printing to meet both high-volume and specialized print media requirements. The service offers high-volume distribution and mailing capabilities in secure, centralized printing facilities.",Le service d’impression en bloc est un service d’impression normalisé et entièrement géré qui permet de répondre aux besoins en matière d’impression de grand volume et d’impression spécialisée. Il offre également des capacités de distribution et d’envoi par la poste de grand volume dans des installations d’impression sécurisées et centralisées.,,,File/Print Services,Services de fichiers et d’impression,NA,intern_gov,NA,N,NA,ND,ND,18,0,1,0,0,0,NA,N,N,N,N,N,,,
2016-2017,95,Intra-building Network Services,Services de réseau à l'intérieur des immeubles,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Intra-Building Network Services provide Government of Canada partner and client organizations with the interconnection of network segments in building, campus, and data centre environments. These services provide a reliable means of transport for voice, data, and video based applications.","Les services de réseau à l'intérieur des immeubles fournissent aux organisations partenaires et clientes du gouvernement du Canada l'interconnexion des segments de réseau dans les immeubles, les complexes et les centres de données. Ces services offrent un moyen fiable de transporter des applications à partir de la voix, des données et de l'image.",,,"Data Network Infrastructure Services, Inter- and Intra-Data Centre Network Services",Services d’infrastructure des réseaux de données;               Services de réseaux intra et inter-centres de données,NA,intern_gov,NA,N,NA,ND,ND,5083,0,109,3,0,0,N,N,NA,NA,N,N,,,
2016-2017,52,Internet,Internet,Shared Services Canada,Services partagés Canada,enterprise,its,non,Internet (Local Access) provides connectivity for GCNet users to access the Internet and for the public to access Government of Canada websites.,Le service Internet (accès local) assure une connectivité permettant aux utilisateurs du RGC d’accéder à Internet et au public d’accéder aux sites Web du gouvernement du Canada.,,,Data Network Infrastructure Services,Services d’infrastructure des réseaux de données,NA,intern_gov,NA,N,NA,ND,ND,5287,0,109,3,0,0,Y,N,Y,N,Y,N,,,
2016-2017,51,Satellite,Satellite,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Satellite provides satellite-based telecommunications infrastructure. The offering includes fixed and mobile solutions, as well as national and international options.","Le service par satellite fournit l’infrastructure de télécommunications par satellite. Il comprend des solutions fixes et mobiles, ainsi que des options nationales et internationales.",,,Data Network Infrastructure Services,Services d’infrastructure des réseaux de données,NA,intern_gov,NA,N,NA,ND,ND,32,0,2,0,0,0,Y,NA,NA,NA,NA,N,,,
2016-2017,50,Teleconferencing (Audio conferencing),Téléconférence,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Audio Conferencing allows multiple participants to collaborate by telephone anytime, anywhere, with or without operator assistance.","Le service de téléconférence permet à plusieurs participants de collaborer par téléphone en tout temps et en tous lieux, avec ou sans l'assistance d'un téléphoniste.",,,"Voice Network Services,                                                  Conferencing Services","Services de réseau vocal,                                                  Services de conférence",NA,intern_gov,NA,N,NA,ND,ND,115,0,0,0,0,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,49,Web Conferencing,Cyberconférence,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Web conferencing allows users to conduct a conference over the Web. Content from the screen of the meeting host, or from a participant's computer, is displayed on all participants' computers. This includes documents, applications, browsing sessions and live desktop video.","La cyberconférence (WebEx) permet aux utilisateurs de tenir une conférence sur Internet. Le contenu de l'écran de l'hôte ou de l'ordinateur d'un participant est affiché sur l'ordinateur de tous les participants. On peut ainsi afficher des documents, des applications, des séances de navigation et de la vidéotique en direct.",,,Conferencing Services,Services de conférence,NA,intern_gov,NA,N,NA,ND,ND,7350,0,0,0,0,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,36,myKEY,maCLÉ,Shared Services Canada,Services partagés Canada,enterprise,its,non,"myKEY is an internal credential management (ICM) service that facilitates authentication for secure access to applications and Government of Canada networks. It is used to eliminate potential deniability of transactions using digital signatures and to facilitate the exchange of encrypted email and documents for Protected B information. It is also used for authentication between users, applications and devices (e.g. Compensation Web Applications (CWA) and Government of Canada Secure Remote Access (GCSRA)).","maCLÉ est un service de gestion de justificatifs internes (GJI) qui facilite l’authentification en vue d’un accès sécurisé aux applications et aux réseaux du gouvernement du Canada. On l’utilise afin d’éliminer un éventuel refus d’opérations qui utilisent des signatures numériques et pour faciliter l’échange de courriels et de documents chiffrés pour les renseignements Protégé B. Il est également utilisé aux fins d’authentification entre utilisateurs, applications et dispositifs (p. ex. Applications Web de la rémunération (AWR) et l’Accès à distance protégé (ADP-GC) du gouvernement du Canada.",,,"Identification, Authentication and Authorization Services","Services d’identification, d’authentification et d’autorisation",NA,intern_gov,NA,N,NA,ND,ND,50000,0,0,0,0,0,Y,NA,NA,N,Y,Y,,,
2016-2017,37,External Credential Management,Gestion des justificatifs externes,Shared Services Canada,Services partagés Canada,enterprise,its,non,Cyber Authentication is an external credential management (ECM) service provided by the Government of Canada to allow the public and businesses to securely conduct online business with various governmental programs and services. Use of this service is mandatory for Government of Canada departments and agencies.,Le service de cyberauthentification est un service de gestion des justificatifs externes (GJE) qu’offre le gouvernement du Canada pour permettre aux particuliers et aux entreprises d’accéder de manière sécurisée à divers programmes et services gouvernementaux en ligne. Les ministères et les organismes du gouvernement du Canada sont tenus d’utiliser ce service.,,,"Identification, Authentication and Authorization Services","Services d’identification, d’authentification et d’autorisation",NA,intern_gov,NA,N,NA,ND,ND,1185,0,2,0,0,0,Y,Y,NA,NA,NA,NA,,,
2016-2017,38,Secure Remote Access,Accès à distance protégé,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Government of Canada Secured Remote Access (GCSRA) provides users with the ability to securely transmit and receive information from remote client workstations or remote gateways while maintaining the availability, confidentiality and integrity of the data.","Le Service d’accès à distance protégé du gouvernement du Canada permet aux clients du gouvernement du Canada de transmettre des renseignements à des postes de travail à distance des clients ou à des passerelles à distance et de recevoir des renseignements en provenance de ces postes de travail ou de ces passerelles, et ce, de façon sécurisée, tout en maintenant la disponibilité, la confidentialité et l’intégrité des données.",,,"Remote Access Services,                              Identification, Authentication and Authorization Services,
Secure Communication Services","Services d’accès à distance, Services d’identification, d’authentification et d’autorisation,                              Services des communications sécurisées",NA,intern_gov,NA,N,NA,ND,ND,2725,0,29,0,0,0,NA,N,N,N,N,N,,,
2016-2017,ssc-spc - 22,Microcomputers,Micro-ordinateurs,Shared Services Canada,Services partagés Canada,enterprise,its,non,SSC mandated goods and services for purchase against existing procurement vehicles using a web-hosted electronic store (e-store) called SSC IT Pro. This ordering portal is only to be used by government employees who have the authority from their organization to order the goods and services available on the portal (procurement authorities and certain IT groups).,Biens et services obligatoires de SPC à acheter dans le cadre des mécanismes d’approvisionnement existants en utilisant un magasin électronique Web appelé SPC ApproTI. Ce portail de commandes doit être utilisé seulement par les employés du gouvernement qui ont l’autorisation de leur organisation de commander les biens et services offerts sur le portail (les responsables des achats et certains groupes de TI).,,,Workstation Services,Services liés aux postes de travail,NA,intern_gov,NA,N,NA,ND,ND,7522,0,0,0,0,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,ssc-spc - 23,Networking Equipment,Équipement de réseau,Shared Services Canada,Services partagés Canada,enterprise,its,non,"The Networking Equipment service provides access to Network Equipment Support Services (NESS) standing offers (SOs) for the supply, delivery and optional configuration and installation of purchased networking equipment, with associated warranty services, and Network Infrastructure Management Services (NIMS) standing offers (SOs) to procure maintenance services for network hardware, software and licenses.","Le service d’équipement de réseau fourni un accès aux offres à commandes concernant les Services de soutien de l’équipement de réseau (SSER) pour l’approvisionnement, la livraison et la configuration optionnelle et l’installation de l’équipement de réseau acheté avec les services de garantie afférents et un accès aux offres à commandes concernant les services de gestion de l’infrastructure de réseau (SGIR) pour l’obtention de services d’entretien pour le matériel de réseau, les logiciels et les licences.",,,"Data Network Infrastructure Services, Inter- and Intra-Data Centre Network Services,                                                           Voice Network Services",Services d’infrastructure des réseaux de données;               Services de réseaux intra et inter-centres de données;                Services de réseau vocal,NA,intern_gov,NA,N,NA,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,N,,,
2016-2017,ssc-spc - 24,Printing Products,Produits d'impression,Shared Services Canada,Services partagés Canada,enterprise,its,non,"The “WTD Printing Products” service provides access to an Enterprise Procurement Vehicle for Workplace Technology (WTD) Printing Products and related services. WTD Printing Products include, printers and scanners that connect directly to a computing device or a network, as well as Multi-Function Devices (MFD) that combine printing, scanning, photocopying and faxing. Related services include but not limited to, delivery, installation, provisioning of all consumables, maintenance break-fix, and fully Managed Print Services (MPS).","Le service des « produits d’impression liés aux ATMT » donne accès à un mécanisme d’approvisionnement d’entreprise pour les produits d’impression liés aux appareils technologiques en milieu de travail (ATMT) et aux services connexes. On entend par « produits d’impression liés aux ATMT » les imprimantes et les numériseurs pouvant se connecter directement à un appareil informatique ou à un réseau, ainsi que les appareils multifonctions qui servent à la fois d’imprimante, de numériseur, de photocopieur et de télécopieur. Les services connexes incluent, sans s’y limiter, la livraison, l’installation, la prestation de tous les articles consommables, l’entretien (panne-réparation, et les services complets de gestion de l’impression (SGI).",,,"Desktop and Office Productivity Suite Services,                                                            File/Print Services","Services de progiciels de bureau et de bureautique,                 Services de fichiers et d’impression",NA,intern_gov,NA,N,NA,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,Y,,,
