fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2017-2018,904,Document Imaging Services,Services d'imagerie documentaire,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",im,non,"Document imaging services -- both internal service delivery and the Document Imaging Enterprise Solution for the Government of Canada using pre-screened private sector imaging companies. Document imaging solutions assist departments and agencies wanting to eliminate paper-based processing, increase speed of service to Canadians and reduce their operating costs (including:  creating images, assigning relevant metadata to images, storing both in a database, and then providing user access to the image/metadata database for query or retrieval).","Services d'imagerie documentaire -- Prestation d'un service interne et solution d'entreprise en imagerie documentaire pour le gouvernement du Canada en recourant à des entreprises privées de services d'imagerie présélectionnés. Les solutions d'imagerie documentaire aident les ministères et organismes qui veulent éliminer le traitement sur support papier, accélérer le service aux Canadiens et réduire leurs frais d'exploitation (notamment en créant des images, en affectant les métadonnées pertinentes aux images, en stockant les images et les métadonnées dans une base de données puis en donnant aux utilisateurs l'accès à la base de données des images et des métadonnées aux fins d'interrogation ou de récupération).",https://www.tpsgc-pwgsc.gc.ca/imagerie-imaging/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/imagerie-imaging/index-fra.html,Document Imaging Services,Services d’imagerie documentaire,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,1251802,4732291,Y,N,N,N,Y,Y,eml,,
2017-2018,967,Property and Facility Management (formerly Facilities Management),Gestion des biens et des installations  (auparavant Gestion des installations),Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,prior,"As the common service provider for office accommodation, Public Services and Procurement Canada (PSPC) is the custodian of 26% of the federal real property portfolio, providing space to over 250,000 personnel across more than 100 federal departments and agencies. While a significant portion of PSPC services support the provision of office spaces, we also cater to a diverse range of facilities such as labs, border crossings and taxation centres. Whatever the type of facility, our job is to coordinate the physical workspace with the needs of the people who carry out the services that support government programs. From turnkey events and conference management services, simple repairs and routine maintenance, to more complex projects involving specialised real property expertise, our Property and Facility Management Teams help bring diverse service lines together for greater efficiencies, reduced costs and optimal productivity.","À titre de fournisseur de services communs en matière de locaux à bureaux, Services publics et Approvisionnement Canada (SPAC) est le gardien de 26 % du portefeuille de biens immobiliers fédéraux et fournit des locaux à plus de 250 000 employés au sein de plus de 100 ministères et organismes fédéraux. Même si une partie importante de nos services appuie la fourniture de locaux à bureaux, nous nous occupons également d’une gamme diversifiée d’installations, comme des laboratoires, des centrales de chauffage et de refroidissement, des ponts, des quais et des barrages. Peu importe le type d’installation, notre travail consiste à coordonner le lieu de travail physique avec les besoins des personnes qui fournissent les services à l’appui des programmes gouvernementaux. Qu’il s’agisse de services clé en main de gestion d’événements et de conférences, de travaux de réparation simples, d’activités d’entretien courantes ou de projets complexes dans le cadre desquels une expertise spécialisée en matière de biens immobiliers est requise, notre équipe de gestion des installations regroupe des secteurs de services diversifiés en vue de réaliser des gains d’efficience, de réduire les coûts et d’atteindre une productivité optimale.",https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-eng.html,https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-fra.html,Federal accommodation,Locaux fédéraux,NA,"econom,intern_gov",NA,N,N,NA,ND,82083,0,125257,0,0,0,NA,NA,NA,N,N,N,eml,"Columns AD to AH: PSPC's procurement of an Integrated Service Management solution will provide a single, seamless system that supports the incident management process. It ensures data accuracy, a consistent client experience across services and faster service delivery through automation. PSPC's Real Property Services (RPS) has contributed to this initiative and will being taking steps to determine it's readiness level for their services; and the procurement of a service management tool to e-enable priority services.

Column AJ: 
1) Annual RPS Client Satisfaction Survey  
2) The RPS Operations Centre Incident Tracker tracks and reports building incidents in the NCR and the regions (includes building closures that provide real-time reporting and a more efficient data gathering process). Monthly reports with valuable business data will be posted on a GCPedia page and made available to all Government of Canada departments and agencies.",
2017-2018,1144,Pay and Benefits Services - Pay Transactions,Services de rémunération  et prestations – Opérations de paye,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,res,prior,"PSPC delivers pay and benefits services to public servants primarly through the Public Service Pay Centre (Miramichi). The Pay Centre provides pay services for 46 organizations serving over 225,000 clients, in compliance with 27 collective agreements. Compensation staff process employee pay and benefit transactions in the Pay System (hire, promotion, acting, transfer, termination, leave, etc.), respond to employee inquiries on payment issues, and provide compensation advice to clients. In addition, this service also includes:
• Pay Pods: This involves grouping together a team of compensation experts to process cases for specific departments.  Employees working within the Pod are focused on new transactions received at the Pay Centre while also working through the backlog by addressing all outstanding cases in an employee's file.
• Client Contact Centre (CCC):  The first point of contact that provides essential and reliable resources to current and former public servants for Pay and Benefit related enquiries. The CCC supports public servants by resolving minor issues as well as document and escalates more complex pay issues to the appropriate escalation group.  It also includes the Compensation Web Application Helpdesk (CWA) that offers technical pay support.
• Compensation Sector Pay: The largest core enabler of payroll administration in Canada. It integrates, designs, influences and coordinates administration of pay and benefits for most federal departments, Crown Corporations and Agencies including the House of Commons administration and Members of Parliament in the National Capital Region.","SPAC, par l’entremise du Centre des services de paye de la fonction publique (Miramichi) surtout, fournit des services relatifs à la paye et aux avantages sociaux à 46 organisations et, ainsi, à plus de 225 000 clients, conformément à 27 conventions collectives. Le personnel de la rémunération traite les mouvements de paye et les opérations liées aux avantages sociaux des employés dans le système de paye (embauches, promotions, nominations intérimaires, mutations, cessations d’emploi, congés, etc.), répond aux demandes de renseignements des employés sur les problèmes relatifs aux paiements et fournit des conseils aux clients en matière de rémunération. Ce service comprend également les éléments suivants :
• Équipes mixtes de paye : Les équipes mixtes de paye regroupent divers spécialistes de la rémunération qui sont chargés de traiter les cas de ministères ou d’organismes particuliers. Les employés qui font partie des équipes mixtes s’occupent des nouvelles demandes de mouvements de paye reçues au Centre des services de paye, tout en s’employant à éliminer l’arriéré de travail en traitant toutes les demandes en suspens dans le dossier d’un employé donné.
• Centre de contact avec la clientèle (CCC) : Le Centre de contact avec la clientèle est le premier point de contact qui fournit des ressources essentielles et fiables aux fonctionnaires actuels et aux anciens fonctionnaires pour les demandes de renseignements sur la paye et les avantages sociaux. Le CCC appuie les fonctionnaires en réglant des problèmes mineurs, en documentant les cas plus complexes liés à la rémunération et en les soumettant au groupe approprié à l’échelon supérieur. Il comprend aussi le Bureau d’aide des applications Web de la rémunération, qui offre du soutien technique relativement à la paye.
• Secteur de la rémunération : Le Secteur de la rémunération est le facilitateur central de l’administration de la paye le plus important au Canada. Il intègre, conçoit, influence et coordonne l’administration de la paye et des avantages sociaux pour la plupart des ministères et organismes fédéraux ainsi que des sociétés d’État, et notamment pour la Chambre des communes et les députés de la région de la capitale nationale.","https://www.canada.ca/en/treasury-board-secretariat/topics/pay.html



","https://www.canada.ca/fr/secretariat-conseil-tresor/sujets/remuneration.html

",Federal Pay and Pensions Administration,Administration de la paye et des pensions fédérales,NA,intern_gov,NA,N,N,N,ND,931988,734634,379108,0,0,0,N,Y,Y,Y,Y,Y,"tel,person,eml","Column AB: Client Contact Centre’s e-service (with epost) is available since second quarter of FY 2018-2019.

Column AH: Client feedback is provided at the departmental level through contacts with Departmental Liason Officers, Client Contact Officers, DM visits to the Pay Centre and In Service Support calls with Departments.",
2017-2018,902,Receiver General Services – Issuing of payments,Services du receveur général ‒ Émission de paiements,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,res,crit,"Issuing of payments for all departments and agencies. This includes: Accepting requisitions from Departments, managing the issuance of all payments through financial institutions and service providers on behalf of the Government of Canada. This service offered to all government departments and it is the responsibility of departments to support the citizens directly.","Émission de paiements pour tous les ministères et organismes, notamment : recevoir les réquisitions des ministères; gérer l'émission de tous les paiements par l'entremise d'institutions financières et de fournisseurs de services pour le compte du gouvernement du Canada. Ce service est offert à tous les ministères fédéraux et il incombe aux différents ministères d'offrir un soutien direct aux citoyens.",https://www.tpsgc-pwgsc.gc.ca/recgen/txt/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/recgen/txt/index-fra.html,Stewardship of Consolidated Revenue Fund and Accounts of Canada,L’intendance des fonds du revenu consolidé et les comptes du Canada,NA,intern_gov,NA,N,N,Y,ND,325000000,0,0,0,0,0,N,N,Y,Y,Y,Y,eml,,
2017-2018,968,Events and Conferencing,Événements et conférences,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Public Services and Procurement Canada (PSPC) provides federal departments, agencies, Crown corporations, embassies and high commissions with the required support and services necessary to manage, plan, organize, coordinate and implement events and conferences. The Event and Conference Management Team offers quality event planning and implementation services in both PSPC facilities and other private sector conference space across Canada. Whether you are hosting a high profile international conference or an executive board meeting, our expert staff will help you deliver a successful event.","SPAC fournit aux ministères et aux organismes fédéraux, aux sociétés d’État, aux ambassades et aux hauts-commissariats le soutien et les services nécessaires à la gestion, à la planification, à l’organisation, à la coordination et à la mise en œuvre d’événements et de conférences. L’équipe de la Gestion d’événements et de conférences offre d’excellents services de planification et de tenue d’événements dans des installations de SPAC et dans des installations de conférence privées, et ce, partout au Canada. Que vous organisiez une conférence internationale de grande envergure ou une réunion d’un conseil de direction, notre personnel spécialisé vous aidera à faire de votre événement un succès.",https://www.tpsgc-pwgsc.gc.ca/biens-property/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/biens-property/index-fra.html,Federal accommodation,Locaux fédéraux,NA,"intern_gov,NGO",NA,N,N,NA,ND,0,0,600,600,0,600,NA,NA,NA,NA,NA,NA,eml,"Column AJ: 
Annual RPS Client Satisfaction Survey

Volumerics: not tracked by channel, however approximately 1,800 events are held each year.",
2017-2018,970,Payment in Lieu of Taxes,Paiement en remplacement d'impôts,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,Public Services and Procurement Canada (PSPC) on behalf of the Government of Canada makes discretionary payments in lieu of taxes (PILT) to municipalities and provincial governments to pay its fair share in costs to local governments for federal properties located in their jurisdiction. PSPC also makes presentations before the Dispute Advisory Panel when the taxing authority in disagreement with the PILT payment they received.,"Services publics et Approvisionnement Canada (SPAC) verse, à titre discrétionnaire, au nom du gouvernement du Canada, des paiements en remplacement d’impôts (PERI) à l’intention des municipalités et des gouvernements provinciaux afin de faire sa juste part en contribuant aux coûts engagés par les administrations municipales pour les biens fédéraux situés sur leur territoire. De plus, SPAC présente des exposés au Comité consultatif sur le règlement des différends associés aux PERI lorsque des autorités taxatrices sont en désaccord avec le PERI qui leur a été versé.",https://www.tpsgc-pwgsc.gc.ca/biens-property/peri-pilt/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/biens-property/peri-pilt/index-fra.html,Payment in Lieu of Taxes,Paiements en remplacement d’impôts,NA,intern_gov,NA,N,N,NA,ND,808,0,0,0,965,0,Y,Y,Y,NA,Y,NA,eml,,
2017-2018,971,Real Estate Transactions (formerly Real Estate Disposals),Transactions immobilières(auparavant Aliénation de biens immobiliers),Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Our real property services offer clients a broad range of advisory and brokerage services, including the planning and execution of binding agreements including acquisitions, leasing, disposals, valuations and expropriation.","Nous offrons aux clients une vaste gamme de services de courtage et de services consultatifs en immobilier, y compris la planification et la mise en application d’ententes immobilières exécutoires pour les acquisitions, la location, les évaluations, l’aliénation et l’expropriation.",https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-eng.html,https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-fra.html,Real Property Services,Services immobiliers,NA,"intern_gov,PTC",NA,N,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,eml,Annual RPS Client Satisfaction Survey,
2017-2018,972,Real Property Advisory Services,Services consultatifs de biens immobiliers,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Our real property advisory services allow clients to make informed decisions through a better understanding of complex real property issues. We offer operational advice that identifies opportunities for increased efficiencies, financial advice to help plan for future growth and development, and strategic guidance to align a client's real property strategy with their program objectives.","Nos services consultatifs en immobilier permettent à nos clients de prendre des décisions éclairées grâce à une meilleure compréhension des questions complexes touchant les biens immobiliers. Nous leur offrons des conseils de nature opérationnelle pour leur indiquer les possibilités de réalisation de gains d’efficacité. De plus, nous leur donnons des conseils financiers pour les aider à prévoir la croissance et le développement futurs, ainsi que des conseils stratégiques pour harmoniser leur stratégie immobilière avec les objectifs de leur programme.",https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-eng.html,https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-fra.html,Real Property Services,Services immobiliers,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,eml,Annual RPS Client Satisfaction Survey,
2017-2018,870,Translation,Traduction,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,comm,prior,"To provide translation services in both official languages, in foreign languages and in Canada's Indigenous languages to federal government departments, agencies and Parliament.","Offrir des services de traduction dans les deux langues officielles, dans les langues étrangères et dans les langues autochtones du Canada aux ministères et organismes du gouvernement fédéral et au Parlement.",https://www.tpsgc-pwgsc.gc.ca/bt-tb/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/bt-tb/index-fra.html,Translation and Other Linguistic Services,Traduction et autres services linguistiques,NA,intern_gov,NA,N,N,NA,ND,180905,0,2785,0,0,0,Y,Y,Y,Y,Y,Y,"tel,person,eml,fax,post,onl",,
2017-2018,973,Technical Services (formerly Real Property Capital Development),Services techniques (auparavant Développement des investissements en biens immobiliers),Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",rule,non,"Our integrated multi-disciplinary team of professionals supports all types of real property assets including office, special-purpose buildings, and engineering assets. We provide value-added service delivery for new and existing assets as well as support to operations and management of buildings. Our services ensure that projects meet client needs, optimize the government's investment in real property assets and are delivered in compliance with legislation, policy, codes and standards. Our specialities include:
Architecture and Engineering
• Strategic support to assets
• Heritage conservation services
• Mechanical and electrical engineering services 
• Architectural services 
• Fire protection and building code compliance 
• Design management services 
• Civil engineering services
Environment, Health & Safety 
• Environmental compliance and due diligence 
• Contaminated sites assessment and remediation 
• Energy efficiency and climate change 
• Sustainable buildings 
• Health and safety 
Geomatics
• Surveying and land information
• Hydrographic services 
• Mapping services 
• Geographic information systems 
• Building and area measurement 
• Computer-aided facility management services","Notre équipe multidisciplinaire intégrée de professionnels soutient tous les types de biens immobiliers, notamment les immeubles à bureaux, les immeubles à vocation particulière et les ouvrages techniques. Nous fournissons des services à valeur ajoutée pour des biens existants afin de veiller à ce que les projets répondent aux besoins des clients, optimisent les investissements du gouvernement dans les biens immobiliers et respectent les législations, les politiques, les codes et les normes applicables. Nous nous spécialisons notamment dans les domaines suivants :
Architecture et génie 
•Soutien stratégique relatif aux biens
• Conservation du patrimoine
• Gestion de la conception 
• Services d'architecture 
• Génie mécanique et électrique
• Conformité aux codes du bâtiment et protection contre feu
• Génie structural, municipal et géotechnique
Environnment, santé et sécurité
• Conformité environnementale et diligence raisonnable
• Évalution et restauration des sites contaminés
• L'efficacité énergétique et les changements climatiques
• Les immeubles écologiques
• Santé et sécurité
Géomatique
• L'arpentage et l'information foncière
• Services hydrographiques 
• Services de cartographie 
• Système d'information géographique 
• La mesure des immeubles et de la superficie 
• Les installations assistée par ordinateur",https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-eng.html,https://www.tpsgc-pwgsc.gc.ca/services/bns-prprt-fra.html,Real Property Services,Services immobiliers,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,0,0,N,N,N,NA,NA,NA,eml,"Annual RPS Client Satisfaction Survey

The nature of Technical Services require discussion and development of proposals prior to purchasing the services. Therefore, E-enabled services/platforms are less appropriate for our service delivery.",
2017-2018,pwgsc-tpsgc - 304,Real Estate Appraisal and Valuation,Évaluation immobilière et évaluation,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,rule,non,"Provides independent real property valuation services in accordance with the highest professional and ethical standards to ensure public trust in federal real property transactions. Development and reporting of an opinion about the value concerning real property.  Services include appraisal and valuation in support of disposals, acquisitions, exchanges, leases and lettings including easements, licenses, and permits, reviews of third party appraisal reports, and consultations.","Prestation de services d’évaluation immobilière indépendants conformes aux normes professionnelles et éthiques les plus élevées pour préserver la confiance du public à l’égard des opérations immobilières du gouvernement fédéral. Élaboration d’une opinion concernant la valeur de biens immobiliers, et établissement de rapports connexes. Les services comprennent les évaluations à l’appui des aliénations, des acquisitions, des échanges, des baux et des ententes de location commerciale, y compris les servitudes, les licences et les permis, les examens des rapports d’évaluation préparés par des tiers, et les consultations.",https://www.tpsgc-pwgsc.gc.ca/biens-property/vltn/index-eng.html,http://www.tpsgc-pwgsc.gc.ca/biens-property/vltn/index-fra.html,Real Property Services,Services immobiliers,NA,intern_gov,NA,N,N,NA,ND,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,eml,Annual RPS Client Satisfaction Survey,
2017-2018,871,Interpretation,Interprétation,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,comm,non,"• To provide conference interpretation services in official, Indigenous and foreign languages to federal departments and agencies at events such as international summits, bilateral or multilateral discussions between heads of state or government, intradepartmental or interdepartmental conferences, and meetings between federal ministers and their provincial or territorial counterparts, and interpretation services in official languages to Parliament.

• To provide visual interpretation services to federal public servants who are Deaf, deafened and hard of hearing and closed-captioning interpretation services to Parliament.","• Offrir des services d’interprétation des conférences en langues officielles, autochtones et étrangères aux ministères et organismes du gouvernement fédéral à l’occasion d’activités telles que des sommets internationaux, des discussions bilatérales ou multilatérales entre chefs d’État ou de gouvernement, des conférences intra ou interministérielles, des rencontres entre des ministres fédéraux et leurs homologues provinciaux ou territoriaux et des services d'interprétation dans les langues officielles au Parlement.

• Fournir aux fonctionnaires Sourds, devenus sourds et malentendants des services d’interprétation et des services d'interprétation de sous-titrage codé au Parlement.",https://www.tpsgc-pwgsc.gc.ca/aiprp-atip/infosource-eng.html#a39,https://www.tpsgc-pwgsc.gc.ca/aiprp-atip/infosource-fra.html,Conference Interpretation,Interprétation des conférences,NA,intern_gov,NA,N,N,NA,ND,9514,0,0,0,0,0,N,N,N,NA,NA,N,"tel,person,eml,fax,post,onl",,
2017-2018,872,Terminology Standardization,Normalisation terminologique,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,comm,non,"To standardize and disseminate terminology through committee work, the development of terminology bulletins, the processing of term search requests and the enrichment of TERMIUM Plus®.","Normaliser et diffuser la terminologie grâce aux travaux des comités, à l'élaboration de bulletins terminologiques, au traitement des demandes de recherche de termes et à l'enrichissement de TERMIUM Plus®.",https://www.tpsgc-pwgsc.gc.ca/sc-cs/nsnnnr-ossr/2014-2015/page-11-eng.html,https://www.tpsgc-pwgsc.gc.ca/sc-cs/nsnnnr-ossr/2014-2015/page-11-fra.html,Terminology Standardization Program,Programme de normalisation terminologique,NA,intern_gov,NA,N,N,NA,ND,901,28302234,0,0,0,0,Y,Y,N,N,N,N,"tel,person,eml,fax,post,onl",,
2017-2018,938,"Contract Security (Company Registration, Personal Security Screening, Call Centre)","Sécurité des contracts (enregistrement d'une entreprise, filtrage de la  sécurité du personnel, centre d'appels)",Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",reg,non,"The Contract Security Program (CSP) contributes to the government's national security agenda and safeguards Canadian and foreign governments' sensitive information and assets entrusted to private sector companies or individuals when under government contract. In this context, it is responsible for evaluating and granting security clearance requests from industry. The program negotiates, concludes and administers international industrial arrangements between foreign governments and PSPC to open new markets to Canadian industries in the domain of classified information and assets.","Le programme de la sécurité des contrats contribue au programme de sécurité nationale du gouvernement et protège les informations sensibles et les biens des gouvernements canadiens et étrangers confiés à des entreprises ou à des particuliers du secteur privé lorsqu'ils sont sous contractant pour le gouvernement. Dans ce contexte, le programme est chargé d'évaluer et de répondre aux demandes de filtrage de la sécurité émanant du secteur. Le programme négocie, conclut et administre des accords industriels à l'échelle internationale entre des gouvernements étrangers et SPAC afin d'ouvrir de nouveaux marchés aux industries canadiennes dans le domaine des informations et des biens classifiés.",http://www.tpsgc-pwgsc.gc.ca/esc-src/introduction-eng.html,http://www.tpsgc-pwgsc.gc.ca/esc-src/introduction-fra.html,Contract Security,Sécurité des contrats,NA,"econom,intern_gov",NA,N,N,N,ND,127509,305665,48177,0,0,0,N,Y,Y,N,N,N,person,"

Company Security Officers (CSOs) are asked‎ to complete a client satisfaction sheet at the end of the CSO training for the CSP.

Column W: 127509 is the total number of applications submitted online for the registration (registering companies in the CSP) and Personnel Security Screening Division (personnel security clearances) service.",
2017-2018,940,"Controlled Goods (Company Registration, Security Assessments, Exemption Applications for Visitors and Temporary Workers)","Marchandises contrôlées (enregistrement d'une l'entreprise, évaluations de sécurité, demandes d'exemption pour les visiteurs et les travailleurs temporaires)",Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,extern,reg,non,"The Controlled Goods Program, through the registration and inspection of private sector individuals and companies possessing, examining or transferring controlled goods, mitigates the risk of proliferation of tactical and strategic assets, helps strengthen Canada's defence trade controls, and supports Canada's domestic and international security interests.","Le Programme des marchandises contrôlées, par l’enregistrement et l’inspection de particuliers et d'entreprise du secteur privé possédant, examinant ou transférant des marchandises contrôlées, atténue le risque de prolifération des biens tactiques et stratégiques, renforcer les contrôles du commerce de défense du Canada, et appuie les intérêts du Canada en matière de sécurité nationale et internationale.",https://www.tpsgc-pwgsc.gc.ca/pmc-cgp/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/pmc-cgp/index-eng.html,Controlled Goods,Marchandises contrôlées,NA,econom,NA,N,Y,N,ND,0,0,1533,0,0,0,N,N,N,N,N,N,"tel,person,eml,fax,post,onl","CGP clients may provide feedback by email, webex, mail/fax, or phone call to CGP information officers or analysts, and in-person to Compliance Inspector.",
2017-2018,941,Fairness Monitoring Services,Surveillance de l'équité,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,adv,non,"The Fairness Monitoring (FM) Program provides management, client departments, government suppliers, Parliament and Canadians with independent assurance that departmental procurement activities are conducted in a fair, open and transparent manner.","Le Programme de surveillance de l'équité offre à la haute gestion, aux ministères clients, aux fournisseurs gouvernementaux, au Parlement et aux Canadiens une assurance indépendante que les activités sont menées de manière juste, ouverte et transparente.",https://www.tpsgc-pwgsc.gc.ca/se-fm/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/se-fm/index-fra.html,Fairness Monitoring and Business Dispute Management,Surveillance de l'équite et gestion des conflits d'ordre commercial,NA,intern_gov,NA,N,N,N,ND,0,0,0,0,0,25,N,N,N,N,N,N,onl,,
2017-2018,942,Business Dispute Management Services,Gestion des conflits d'ordre commercial,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,"extern,enterprise",adv,non,"The Business Dispute Management (BDM) program is a neutral and confidential resource for contractors, other government departments, and Crown employees when they experience challenges with a contract where PSPC is the contracting authority.","Le programme de Gestion des conflits d'ordre commercial est une ressource neutre et confidentielle pour les entrepreneurs, les autres ministères et les employés de la Couronne lorsqu'ils rencontrent des défis avec un contrat dans lequel SPAC est l'autorité contractuelle",https://www.tpsgc-pwgsc.gc.ca/gcc-bdm/index-eng.html,https://www.tpsgc-pwgsc.gc.ca/gcc-bdm/index-fra.html,Fairness Monitoriing and Business Dispute Management,Surveillance de l'équite et gestion des conflits d'ordre commercial,NA,"econom,intern_gov",NA,N,N,N,ND,0,0,36,5,0,0,N,N,N,N,N,N,eml,"Although no servicestandard exists, BDM monitors the percentage of responses to initial client requests within 2 business days; and the percentage of clients satisfied with services provided.",
2017-2018,984,Shared Human Resources Services,Services partagés en ressources humaines,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,hr,non,Shared Human Resources Services (SHRS) provides Human Resources (HR) and Compensation services to Government of Canada departments and agencies as required.,"Les services partagés en ressources humaines(SPRH) fournissent au besoin des services en ressources humaines (RH) et rémunération, aux ministères et organismes du gouvernement du Canada",https://www.canada.ca/en/treasury-board-secretariat/services/information-notice.html,https://www.canada.ca/fr/secretariat-conseil-tresor/services/avis-information.html,Government of Canada Administrative Services,Government of Canada Administrative Services,NA,intern_gov,NA,Y,N,N,ND,0,0,0,0,0,0,N,N,N,N,N,N,"tel,person,eml,fax,post,onl",,
2017-2018,843,GCdocs,GCdocs,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,enterprise,im,crit,"GCdocs is the official enterprise document and records management (EDRM) solution of the Government of Canada. It is an automated bilingual archiving and IM tool that helps organizations meet their IM life cycle management obligations. The GCDOCS program assists organizations in their standardization, consolidation, and re-engineering of EDRM practices; helps fills IM gaps that hinder the broad deployment; and provides IM tools, templates, and best practices while assisting organizations in their deployment.","GCdocs est la solution officielle de gestion des documents et des dossiers d’entreprise (SGDDE) du gouvernement du Canada. Il s’agit d’un système automatisé bilingue d’archivage et de gestion de l’information (GI) qui aide les organisations à s’acquitter de leurs obligations de gestion du cycle de vie de l’information. Le Bureau de gestion du programme organisationnel (BGPO) GCdocs aide les organisations à normaliser, à renforcer et à restructurer leurs pratiques de GDDE, contribue à corriger les lacunes en matière de GI qui nuisent à un déploiement à grande échelle, et fournit des outils de GI, des modèles et des pratiques exemplaires tout en aidant les organisations à procéder au déploiement.",http://www.gcpedia.gc.ca/wiki/GCdocsProgram/Implementation_Team/Service/Service_Catalogue,http://www.gcpedia.gc.ca/wiki/GCdocsProgram/Implementation_Team/Service/Service_Catalogue?setlang=fr&uselang=fr,Government of Canada Administrative Services,Government of Canada Administrative Services,NA,intern_gov,NA,Y,N,N,ND,0,0,0,0,0,0,N,N,Y,N,N,Y,"tel,person,eml,fax,post,onl","The GCdocs service desk provides a mechanism for clients to give direct feedback by phone or email. In addition, GCdocs holds regular community engagement sessions where clients have direct access to program experts and can provide direct feedback on level of satisfaction with service.",
