fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2018-2019,1746,Ministerial Correspondence,Correspondence ministerielle,2052,Replies into MINO done within a maximum of 30 days,Réponse au bureau du ministre en dedans un maximum de 30 jours,,,time,percentage,80,2400,3000,0.8,,oth,No comments,Aucun commentaires,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1661,Operating airports and aerodromes,Exploitation d'aéroports et d'aérodromes,2002,"Aircraft Landing - Domestic, International and Flying Training. Transport Canada's owned and managed airports will be available for use for aircraft operations.","Atterrissage d'avions – Vols intérieurs, internationaux et instruction de vol. Les aéroports exploités et propriété de Transports Canada seront disponibles pour les opérations aériennes.",,,acces,percentage,100,36674,36674,1.0,,oth,,,,,,,Transport Canada,Transports Canada
2018-2019,1906,Canada Arts Training Fund (CATF),Fonds du Canada pour la formation dans le secteur des arts (FCFSA),2283,Canadian Heritage will acknowledge receipt of your application form within two weeks of the date the application is received.,Patrimoine canadien accusera de la réception de votre formulaire de demande dans un délai de deux semaines suivant la réception de la demande.,https://www.canada.ca/en/canadian-heritage/services/funding/service-standards/decision-standards.html,https://www.canada.ca/fr/patrimoine-canadien/services/financement/normes-service/normes-decision.html,time,percentage,80,31,32,0.96875,2016-2017,onl,,,,,,,Canadian Heritage,Patrimoine canadien
2018-2019,1637,Commercial air services,Services aériens commerciaux,2006,"Reinstatement of a suspended Air Operator Certificate or of operations specifications, other than in the case of a voluntary surrender of the certificate, in respect of air taxi operations - IFR. 90 working days. Processing times can vary depending on the complexity and completeness of the request.","Rétablissement d'un certificat d'exploitation aérienne suspendu ou de spécifications d'exploitation, sauf dans le cas d'une renonciation volontaire au certificat, à l'égard d'un taxi aérien - IFR. 90 jours ouvrables. Le temps réel requis pour traiter une demande dépend de sa complexité et de son exhaustivité.",https://www.tc.gc.ca/en/transport-canada/corporate/transparency/service-standards-transport-canada/aviation-service-standards-2018-2019.html,https://www.tc.gc.ca/fr/transports-canada/organisation/transparence/normes-service-transports-canada/normes-service-aviation-2018-2019.html,time,percentage,100,1,1,1.0,,oth,,,,,,,Transport Canada,Transports Canada
2018-2019,1598,Aircraft Parking,Stationnement des aéronefs,2010,Transport Canada's owned and managed airports will be available for use for aircraft parking.,Des espaces de stationnement d'aéronefs seront mis à la disponibilité des usagers aux aéroports exploités et propriété de Transports Canada.,https://www.tc.gc.ca/eng/programs/airports-aircraftparking-62.htm,https://www.tc.gc.ca/fra/programmes/aeroports-stationaeronefs-62.htm,acces,percentage,100,2520,2520,1.0,,oth,,,,,,,Transport Canada,Transports Canada
2018-2019,284,Workers Compensation Program,Programme d'indemnisation des travailleurs,668,Issuing a payment following receipt of all required documentation: 30 Business days,Effectuer un paiement après la réception de l'ensemble des documents requis : 30 jours ouvrables,https://www.publicsafety.gc.ca/cnt/rsrcs/svc-stndrds-tpp/tpp23-en.aspx,https://www.securitepublique.gc.ca/cnt/rsrcs/svc-stndrds-tpp/tpp23-fr.aspx,time,percentage,80,0,0,ND,,onl,,,,,,,Public Safety Canada,Sécurité publique Canada
2018-2019,355,Avalanche Canada,Avalanche Canada,2012,Issuing a payment following receipt of all required documentation: 30 Business days,Effectuer un paiement après la réception de l'ensemble des documents requis : 30 jours ouvrables,,,time,percentage,0,0,0,ND,,onl,,,N/A,S.O.,,,Public Safety Canada,Sécurité publique Canada
2018-2019,355,Avalanche Canada,Avalanche Canada,2013,Communicating a funding decision after receiving a completed application is submitted: 52 Weeks,Communiquer une décision de financement après la réception d'une demande complète : 52 semaines,,,time,percentage,0,0,0,ND,,onl,,,N/A,S.O.,,,Public Safety Canada,Sécurité publique Canada
2018-2019,355,Avalanche Canada,Avalanche Canada,2014,Acknowledging the receipt of a funding request: 15 Business days,Accuser réception d'une demande de financement : 15 jours ouvrables,,,time,percentage,0,0,0,ND,,onl,,,N/A,S.O.,,,Public Safety Canada,Sécurité publique Canada
2018-2019,353,"Financial assistance to the Province of Quebec for response and recovery costs from the explosion following the train derailment in Lac-Mégantic, Quebec","Aide financière à la Province de Québec afin de rembourser les frais d'intervention et de rétablissement encourus en raison de l'explosion survenue à la suite d'un déraillement de train à Lac-Mégantic, au Québec.",2015,Issuing a payment following receipt of all required documentation: 30 Business days,Effectuer un paiement après la réception de l'ensemble des documents requis : 30 jours ouvrables,,,time,percentage,0,0,0,ND,,onl,,,N/A,S.O.,,,Public Safety Canada,Sécurité publique Canada
2018-2019,353,"Financial assistance to the Province of Quebec for response and recovery costs from the explosion following the train derailment in Lac-Mégantic, Quebec","Aide financière à la Province de Québec afin de rembourser les frais d'intervention et de rétablissement encourus en raison de l'explosion survenue à la suite d'un déraillement de train à Lac-Mégantic, au Québec.",2016,Communicating a funding decision after receiving a completed application is submitted: 52 Weeks,Communiquer une décision de financement après la réception d'une demande complète : 52 semaines,,,time,percentage,0,0,0,ND,,onl,,,N/A,S.O.,,,Public Safety Canada,Sécurité publique Canada
2018-2019,353,"Financial assistance to the Province of Quebec for response and recovery costs from the explosion following the train derailment in Lac-Mégantic, Quebec","Aide financière à la Province de Québec afin de rembourser les frais d'intervention et de rétablissement encourus en raison de l'explosion survenue à la suite d'un déraillement de train à Lac-Mégantic, au Québec.",2017,Acknowledging the receipt of a funding request: 15 Business days,Accuser réception d'une demande de financement : 15 jours ouvrables,,,time,percentage,0,0,0,ND,,onl,,,N/A,S.O.,,,Public Safety Canada,Sécurité publique Canada
2018-2019,1720,Request for assistance for outbreak support,Demande d’assistance pour de l’aide en cas d’éclosion,2011,Deploy people within 24 - 48 hours of a request or based on negotiated requirements.,Déployer du personnel dans les 24 à 48 heures suivant une demande ou en fonction des besoins négociés.,,,time,percentage,100,14,14,1.0,,oth,The service is provided onsite in jurisdictions who make request for assistance.,Le service est fourni sur place dans les secteurs de compétence qui présentent une demande d’aide.,,,,,Public Health Agency of Canada,Agence de la santé publique du Canada
2018-2019,888,Grants and Contributions Services,Services des subventions et contributions,1920,"Acknowledge, in writing, receipt of proposals within ten (10) business days.","Accuser réception, par écrit, des propositions dans les dix (10) jours ouvrables suivant leur réception.",http://www.phac-aspc.gc.ca/fo-fc/services-normes-eng.php,https://www.canada.ca/fr/sante-publique/services/occasions-financement/normes-service-subventions-contributions.html,time,percentage,80,1518,1518,1.0,,oth,"The Acknowledgement of Funding Requests service standard is done via e-mail, as Applicants/Recipients receive an Automatic Reply by e-mail when requests are received in the grants and contributions inbox.","Les accusés de réception des normes de service des demandes de financement sont réalisés par courriel. Ainsi, les demandeurs et les bénéficiaires reçoivent une réponse automatique par courriel lorsque les demandes sont reçues dans la boîte aux lettres des subventions et contributions.","The Acknowledgement of Funding Requests service standard is done via e-mail, as Applicants/Recipients receive an Automatic Reply by e-mail when requests are received in the grants and contributions inbox","Les accusés de réception des normes de service des demandes de financement sont réalisés par courriel. Ainsi, les demandeurs et les bénéficiaires reçoivent une réponse automatique par courriel lorsque les demandes sont reçues dans la boîte aux lettres des subventions et contributions.",,,Public Health Agency of Canada,Agence de la santé publique du Canada
2018-2019,1734,Departmental Library,Bibliothèque ministérielle,2023,The library will provide you with the information requested within 3 business days or an estimate of the time required within 3 business days,La bibliothèque vous fournira les renseignements demandés dans les trois jours ouvrables ou une estimation du temps requis dans les trois jours ouvrables.,,,time,other_type,ND,ND,ND,ND,,oth,"The library has one service standard for all channels (phone, e-mail, fax, and in person).","La bibliothèque a une norme de service pour tous les canaux (téléphone, courriel, télécopieur et en personne).",Target performance data is not currently collected.  The Library   also accesses client satisfaction informally (feedback from clients by e-mail or in person).  In-person clients receive initial service within the 3 day standard.  Clients are informed if their research request will require more than 3 days to complete. Telephone clients always receive initial service within the three days standard.,Les données sur le rendement cible ne sont pas actuellement recueillies. La bibliothèque évalue également la satisfaction des clients de manière informelle (rétroaction des clients par courriel ou en personne). Les clients en personne reçoivent le service initial conformément à la norme de trois jours. Les clients sont avisés lorsque leur demande de recherche nécessitera plus de trois jours. Les clients par téléphone reçoivent le service initial conformément à la norme de trois jours.,,,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada
2018-2019,1734,Departmental Library,Bibliothèque ministérielle,2024,The library will provide you with the information requested within 3 business days or an estimate of the time required within 3 business days,La bibliothèque vous fournira les renseignements demandés dans les trois jours ouvrables ou une estimation du temps requis dans les trois jours ouvrables.,,,time,other_type,ND,ND,ND,ND,,onl,,,Online Library catalogue. Data not available. Internal users who are already registred with the library can place requests for library items online. Service not available to external clients.,Catalogue en ligne de la bibliothèque. Données non disponibles. Les utilisateurs internes déjà inscrits auprès de la bibliothèque peuvent présenter des demandes pour les éléments de la bibliothèque en ligne. Le service n’est pas offert aux clients externes.,,,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada
2018-2019,1367,Public Enquiries,Renseignements au public,2030,"Provide you with the information requested within 3 business days, send you the requested publicatons within 3 business days, if request is complicated send an estimate within 3 business days.","Vous fournir les renseignements demandés dans un délai de 3 jours ouvrables, vous envoyer les publications demandées dans un délai de 3 jours ouvrables; si la demande est compliquée, envoyer un devis dans les 3 jours ouvrables.",,,time,percentage,90,32931,32931,1.0,,onl,,,Channel: Online Publications Catalogue. Total annual business volume is publications viewed /downloaded online (self-serve). The numbers provided are for both CIRNAC and ISC. Information and data is common across both departments.,Canal : Catalogue de publication en ligne. Le volume d’affaires annuel total est constitué des publications consultées/téléchargées en ligne (libre-service). Les nombres fournis sont pour RCAANC et SAC. Les renseignements et les données sont partagés par les deux ministères.,,,Department of Indigenous Services,Ministère des Services aux Autochtones
2018-2019,1347,Access to Information and Privacy,Accès à l’information et protection des renseignements personnels,1359,The legislated timeframe for responding to an access to information request or a request for personal information is 30 days.,Le délai prévu par la loi pour donner suite à une demande d’accès à l’information ou de renseignements personnels est de 30 jours.,,,time,percentage,90,575,594,0.968013468013468,,oth,This service standard is administered by mail and email.,La norme de service est fournie par la poste et par courriel.,"The key indicator target of 90% for access to information requests and 85% for personal information requests responded to within established legislative timeline is targeted to be achieved by March 2020. These can be found publicly in the Progress tracker for the Third Biennial Plan to the Open Government Partnership under Commitment 1 for ATI and under Commitment 2 for personal information. In 2018-2019, the ATIP office completed 594 requests under the Access to Information Act and Privacy Act consisting of 56,406 pages reviewed. Over 95% of requests were completed within legislated timelines.","Le principal indicateur clé, prévoyant que 90 % des demandes de renseignements personnels et 85 % des demandes de renseignements personnels soient traitées dans le respect des délais prévus par la loi, devrait être atteint d’ici mars 2020. Ces renseignements sont accessibles au public dans le système de suivi public des progrès réalisés par rapport au troisième Plan biannuel du Partenariat pour un gouvernement ouvert, conformément à l’engagement 1 pour l’accès à l’information et à l’engagement 2 pour les renseignements personnels. Au cours de l’exercice 2018-2019, le bureau de l’AIPRP a rempli 594 demandes en vertu de la Loi sur l’accès à l’information et de la Loi sur la protection des renseignements personnels, pour un total de 56 406 pages examinées. Plus de 95 % des demandes ont été remplies dans le respect des délais prévus par la loi.",,,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada
2018-2019,1742,Global oceanographic in situational data from the Global Telecommunication System,Données océanographiques dans situational mondiales du Système mondial de télécommunications,2045,"No formal standard, the expectation is updates of latest available GTS data are provided three times a week","Aucun standard formel, l'attente est que les mises à jour des données du SMT les plus récentes sont fournies trois fois par semaine.",,,time,percentage,100,156,156,1.0,,oth,No comments,Aucun commentaires,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1744,Lake Ontario and St. Lawrence River water levels,Niveaux d'eau du Lac Ontario et du fleuve Saint-Laurent,2047,"No formal standard, the expectation is that the latest hourly and daily averaged water levels are made available at 10 AM on business days","Aucun standard formel, l'attente est que les niveaux d'eau horaires et les moyennes journalières sont mis à disposition à 10h les jours ouvrables et que les",,,time,percentage,100,251,251,1.0,,oth,Aucun commentaires,No comments,No standard administration,Aucune administration standardisée,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1744,Lake Ontario and St. Lawrence River water levels,Niveaux d'eau du Lac Ontario et du fleuve Saint-Laurent,2048,Bulletins published  weekly.,Bulletins sont publiés chaque semaine.,,,time,percentage,100,52,52,1.0,,oth,No comments,Aucun commentaires,No standard administration,Aucune administration standardisée,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1745,Marine Environmental Data Section,Section des données sur le milieu marin,2049,Argo data to be provided to GDAC and GTS within 24 hrs of collection.,Données Argo fournies au Centre mondial d'assemblée des données et au SMT dans les 24 heures suivant la collecte.,,,time,percentage,90,3658,4204,0.8701236917221694,,oth,No comments,Aucun commentaires,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1737,Aboriginal Aquatic Resource & Ocean Management Contribution Agreements,Ententes de contribution du Programme autochtone de gestion des ressources aquatiques et océaniques,2033,Payment will be released within 40 calendar days of the successful fulfillment of requirements as outlined in the signed contribution agreement,Le paiement sera versé dans les 40 jours civils suivant la satisfaction des exigences énoncées dans l’accord de contribution signé,,,time,percentage,90,34,37,0.918918918918919,,oth,Other Channel: All of the above,Autre canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1366,Departmental Library,Bibliothèque ministérielle,2027,The library will provide you with the information requested within 3 business days or an estimate of the time required within 3 business days.,La bibliothèque vous fournira les renseignements demandés dans les trois jours ouvrables ou une estimation du temps requis dans les trois jours ouvrables.,,,time,other_type,ND,ND,ND,ND,,oth,"The library has one service standard for all channels (phone, e-mail, fax, and in person).","La bibliothèque a une norme de service pour tous les canaux (téléphone, courriel, télécopieur et en personne).",Target performance data is not currently collected.  The Library also accesses client satisfaction informally (feedback from clients by e-mail or in person).  In-person clients receive initial service within the 3 day standard.  Clients are informed if their research request will require more than 3 days to complete. Telephone clients always receive initial service within the three days standard.,Les données sur le rendement cible ne sont pas actuellement recueillies. La bibliothèque évalue également la satisfaction des clients de manière informelle) rétroaction des clients par courriel ou en personne). Les clients en personne reçoivent le service initial conformément à la norme de trois jours. Les clients sont avisés lorsque leur demande de recherche nécessitera plus de trois jours. Les clients par téléphone reçoivent le service initial conformément à la norme de trois jours.,,,Department of Indigenous Services,Ministère des Services aux Autochtones
2018-2019,1366,Departmental Library,Bibliothèque ministérielle,2028,The library will provide you with the information requested within 3 business days or an estimate of the time required within 3 business days,La bibliothèque vous fournira les renseignements demandés dans les trois jours ouvrables ou une estimation du temps requis dans les trois jours ouvrables.,,,time,other_type,ND,ND,ND,ND,,onl,,,Online Library catalogue.   Data not available.  Internal users who are already registred with the library can place requests for library items online.  Service not available to external clients.,Catalogue en ligne de la bibliothèque. Données non disponibles. Les utilisateurs internes déjà inscrits auprès de la bibliothèque peuvent présenter des demandes pour les éléments de la bibliothèque en ligne. Le service n’est pas offert aux clients externes.,,,Department of Indigenous Services,Ministère des Services aux Autochtones
2018-2019,1737,Aboriginal Aquatic Resource & Ocean Management Contribution Agreements,Ententes de contribution du Programme autochtone de gestion des ressources aquatiques et océaniques,2031,Acknowledge receipt of application/work plan: within 7 calendar days,Accuser réception de la demande ou du plan de travail dans un délai de sept jours civils.,,,time,percentage,90,36,37,0.972972972972973,,oth,Other Channel: All of the above,Autre Canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1738,"Aboriginal Fisheries Strategy Food, social and ceremonial (FSC) Contribution Agreements","Accords de contribution relatifs aux pêches autochtones à des fins alimentaires, sociales et rituelles (ASR) dans le cadre de la Stratégie relative aux pêches autochtones",2036,Payment will be released within 40 calendar days of the successful fulfillment of requirements as outlined in the signed contribution agreement,Le paiement sera versé dans les 40 jours civils suivant la satisfaction des exigences énoncées dans l’accord de contribution signé,,,time,percentage,90,118,141,0.8368794326241135,,oth,Other Channel: All of the above,Autre canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1737,Aboriginal Aquatic Resource & Ocean Management Contribution Agreements,Ententes de contribution du Programme autochtone de gestion des ressources aquatiques et océaniques,2032,Funding Decision Notification: 30 calendar days of a fully completed application,Avis sur la décision de financement 30 jours civils après avoir reçu une demande complète,,,time,percentage,90,34,37,0.918918918918919,,oth,Other Channel: All of the above,"32/5000



















Autre canal: Toutes les réponses ci-dessus",,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1738,"Aboriginal Fisheries Strategy Food, social and ceremonial (FSC) Contribution Agreements","Accords de contribution relatifs aux pêches autochtones à des fins alimentaires, sociales et rituelles (ASR) dans le cadre de la Stratégie relative aux pêches autochtones",2035,Notification of the funding decision within 30 calendar days of a fully completed application,Avis sur la décision de financement 30 jours civils après avoir reçu une demande complète,,,time,percentage,90,113,141,0.8014184397163121,,oth,Other Channel: All of the above,Autre canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1738,"Aboriginal Fisheries Strategy Food, social and ceremonial (FSC) Contribution Agreements","Accords de contribution relatifs aux pêches autochtones à des fins alimentaires, sociales et rituelles (ASR) dans le cadre de la Stratégie relative aux pêches autochtones",2034,Acknowledge receipt of application/workplan within 7 calendar days,Accuser réception de la demande ou du plan de travail dans un délai de sept jours civils.,,,time,percentage,90,137,141,0.9716312056737588,,oth,Other Channel: All of the above,Autre canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1739,Aboriginal Fund for Species at Risk Contribution Agreements,Ententes de contribution des Fonds autochtones pour les espèces en péril (FAEP),2039,Payment will be released within 40 calendar days of the successful fulfillment of requirements as outlined in the signed contribution agreement,Le paiement sera versé dans les 40 jours civils suivant la satisfaction des exigences énoncées dans l’accord de contribution signé,,,time,percentage,90,47,48,0.9791666666666666,,oth,Other Channel: All of the above,Autre canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1739,Aboriginal Fund for Species at Risk Contribution Agreements,Ententes de contribution des Fonds autochtones pour les espèces en péril (FAEP),2038,Notification of the funding decision within 30 calendar days of a fully completed application,Avis sur la décision de financement 30 jours civils après avoir reçu une demande complète,,,time,percentage,90,45,48,0.9375,,oth,Other Channel: All of the above,Autre canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1739,Aboriginal Fund for Species at Risk Contribution Agreements,Ententes de contribution des Fonds autochtones pour les espèces en péril (FAEP),2037,Acknowledge receipt of application/workplan within 7 calendar days,Accuser réception de la demande ou du plan de travail dans un délai de sept jours civils.,,,time,percentage,90,48,48,1.0,,oth,Other Channel: All of the above,Autre canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1741,Access to Information,Accès à l'information,2043,Respond to requests Access to Information Act  requests within 30 calendar days.,Répondre aux demandes de Loi sur l'accès à l'information dans un délai de 30 jours civils.,,,acces,percentage,90,490,495,0.98989898989899,,oth,No comments,Aucun commentaires,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1740,Atlantic Integrated Fisheries Initiative Contribution Agreements,Ententes de contribution de l’Initiative des pêches commerciales intégrées de l’Atlantique (IPCIA),2042,Payment will be released within 40 calendar days of the successful fulfillment of requirements as outlined in the signed contribution agreement,Le paiement sera versé dans les 40 jours civils suivant la satisfaction des exigences énoncées dans l’accord de contribution signé,,,time,percentage,90,91,95,0.9578947368421052,,oth,Other Channel: All of the above,Autre canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1740,Atlantic Integrated Fisheries Initiative Contribution Agreements,Ententes de contribution de l’Initiative des pêches commerciales intégrées de l’Atlantique (IPCIA),2040,Acknowledge receipt of application/workplan within 7 calendar days,Accuser réception de la demande ou du plan de travail dans un délai de sept jours civils.,,,time,percentage,90,90,95,0.9473684210526315,,oth,Other Channel: All of the above,Other Channel: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1660,Licensing for aircraft maintenance engineers (AME),Licences de technicien d'entretien d'aéronefs (TEA),1722,Renewal of an aircraft maintenance engineer licence. 20 working days. Actual processing times can vary depending on the complexity and completeness of the request.,Renouvellement d'une licence de technicien d'entretien d'aéronefs. 20 jours ouvrables. Le temps réel requis pour traiter une demande dépend de sa complexité et de son exhaustivité.,https://www.tc.gc.ca/en/transport-canada/corporate/transparency/service-standards-transport-canada/aviation-service-standards-2018-2019.html,https://www.tc.gc.ca/fr/transports-canada/organisation/transparence/normes-service-transports-canada/normes-service-aviation-2018-2019.html,time,percentage,100,0,1619,0.0,,oth,,,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.,,,Transport Canada,Transports Canada
2018-2019,1747,Nautical Charts and Publications,Cartes marines et services,2053,"Orders shipped on time (within 5 business days of receipt) and without problems (95% of the time); Digital product technical support (resolved within 4 working days, 90% of the time); Licensed data requests (fulfilled within 30 calendar days, 95% of the time)","Commandes expédiées à temps et sans problèmes (dans un délai de moins de 5 jours ouvrables à compter de leur réception, 95 % du temps); Soutien technique pour les produits numériques (résolues dans les quatre jours ouvrables dans 90 % des cas); Demandes de données sous licence (traitées dans les 30 jours, 95 % du temps)",,,acces,percentage,95,0,0,ND,,oth,Channel: All of the above,Canal: Toutes les réponses ci-dessus,N/A,S/O,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1750,"Tides, Currents and Water Levels (CHS)","Marées, courants et niveaux d'eau (SHC)",2060,"All services to provide electronic delivery of tides, water levels, and tsunami warnings are accessible 95% of the time","Tous les services de transmission électronique des marées, des niveaux d'eau et des avertissements de tsunami sont accessibles 95% du temps.",,,acces,percentage,95,2675378,2675378,1.0,,oth,Channel: All of the above,Canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1042,Priority Entitlement: Orientation sessions for persons with a priority entitlement,Droit de priorité: Séances d'orientation pour les bénéficiares d'un droit de priorité,1450,"Program launched in January 2019, sessions offered once per month by WebEx and some targetted in person sessions in regions.","Programme lancé en janvier 2019. Séances offertes à raison d'une fois par mois par WebEx et certaines en personne, ciblées et en région.",,,time,percentage,100,15,17,0.8823529411764706,,onl,,,"100% of the sessions that had participants registered, only 15 sessions held, no participants for 2 of the sessions","100% des séances où il y avait des participants d'inscrits, seulement 15 sessions livrées, 2 des sessions n'avaient pas de participants",,,Public Service Commission of Canada,Commission de la fonction publique du Canada
2018-2019,133,AgriInvest,Agri-investissement,363,Percent of applications processed to issuance of the deposit notice in 45 days or less,Traiter les demandes et communiquer les résultats aux participants dans un délai de 45 jours,http://www.agr.gc.ca/eng/?id=1291909724519,http://www.agr.gc.ca/fra/?id=1291909724519,time,percentage,85,105238,106342,0.9896184010080683,2017-2018,onl,,,,,http://www.agr.gc.ca/eng/?id=1291909724519,http://www.agr.gc.ca/fra/?id=1291909724519,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2018-2019,1748,Northern Integrated Fisheries Initiative Contribution Agreements,Ententes de contribution de l’InitiativeInitiative des pêches commerciales intégrées du Nord (IPCIN),2056,Payment will be released within 40 calendar days of the successful fulfillment of requirements as outlined in the signed contribution agreement,Le paiement sera versé dans les 40 jours civils suivant la satisfaction des exigences énoncées dans l’accord de contribution signé,,,time,percentage,90,15,15,1.0,,oth,Channel: All of the Above,Canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1748,Northern Integrated Fisheries Initiative Contribution Agreements,Ententes de contribution de l’InitiativeInitiative des pêches commerciales intégrées du Nord (IPCIN),2055,Notification of the funding decision within 30 calendar days of a fully completed application,Avis sur la décision de financement 30 jours civils après avoir reçu une demande complète,,,time,percentage,90,13,15,0.8666666666666667,,oth,Channel: All of the above,Canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1748,Northern Integrated Fisheries Initiative Contribution Agreements,Ententes de contribution de l’InitiativeInitiative des pêches commerciales intégrées du Nord (IPCIN),2054,Acknowledge receipt of application/workplan within 7 calendar days,Accuser réception de la demande ou du plan de travail dans un délai de sept jours civils.,,,time,percentage,90,13,15,0.8666666666666667,,oth,Channel: All of the above,Canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1749,Pacific Integrated Commercial Fisheries Initiative Contribution Agreements,Ententes de contribution de l’Initiative de pêche commerciale intégrée du Pacifique (IPCIP),2059,Payment will be released within 40 calendar days of the successful fulfillment of requirements as outlined in the signed contribution agreement,Le paiement sera versé dans les 40 jours civils suivant la satisfaction des exigences énoncées dans l’accord de contribution signé,,,time,percentage,90,44,73,0.6027397260273972,,oth,Channel: All of the Above,Canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1749,Pacific Integrated Commercial Fisheries Initiative Contribution Agreements,Ententes de contribution de l’Initiative de pêche commerciale intégrée du Pacifique (IPCIP),2058,Notification of the funding decision within 30 calendar days of a fully completed application,Avis sur la décision de financement 30 jours civils après avoir reçu une demande complète,,,time,percentage,90,47,73,0.6438356164383562,,oth,Channel: All of the Above,Canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1749,Pacific Integrated Commercial Fisheries Initiative Contribution Agreements,Ententes de contribution de l’Initiative de pêche commerciale intégrée du Pacifique (IPCIP),2057,Acknowledge receipt of application/workplan within 7 calendar days,Accuser réception de la demande ou du plan de travail dans un délai de sept jours civils.,,,time,percentage,90,73,73,1.0,,oth,Channel: All of the Above,Canal: Toutes les réponses ci-dessus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2018-2019,1634,Grants and Contributions to Support Clean Transportation Initiatives,Subventions et contributions pour soutenir des initiatives de transport propre,1622,Acknowledge Receipt - 10 business days,Accuser réception d’une demande - 10 jours ouvrables,,,time,percentage,80,15,15,1.0,,oth,All channels,Tous les canaux,,,,,Transport Canada,Transports Canada
2018-2019,1634,Grants and Contributions to Support Clean Transportation Initiatives,Subventions et contributions pour soutenir des initiatives de transport propre,1623,Issue Payment - 20 business days,Versement des paiements -  20 jours ouvrables,,,time,percentage,80,1,2,0.5,,oth,All channels,Tous les canaux,,,,,Transport Canada,Transports Canada
2018-2019,1632,Grants and Contributions to support the Transportation Assets Risk Assessment Initiative,Subventions et contributions pour soutenir l’initiative d’évaluation des risques liés aux actifs de transport,1624,Acknowledge Receipt - 10 business days,Accuser réception d’une demande - 10 jours ouvrables,,,time,percentage,80,11,11,1.0,,oth,All channels,Tous les canaux,,,,,Transport Canada,Transports Canada
2018-2019,1911,Museums Assistance Program,Programme d’aide aux musées,2284,Canadian Heritage will acknowledge receipt of your application form within two weeks of the date the application is received.,Patrimoine canadien accusera de la réception de votre formulaire de demande dans un délai de deux semaines suivant la réception de la demande.,https://www.canada.ca/en/canadian-heritage/services/funding/service-standards.html,https://www.canada.ca/fr/patrimoine-canadien/services/financement/normes-service.html,time,percentage,80,174,175,0.9942857142857143,2016-2017,onl,,,,,,,Canadian Heritage,Patrimoine canadien
